Sample,Hour,Minute,Sec,Stamp,Quat1,Quat2,Quat3,Quat4,AccX,AccY,AccZ,Stamp2,Quat2_1,Quat2_2,Quat2_3,Quat2_4,Acc2_X,Acc2_Y,Acc2_Z,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,Frame,Time,realTime,BrazoX,BrazoY,BrazoZ,angBrazoX,angBrazoY,angBrazoZ,EspaldaX,EspaldaY,EspaldaZ,refX,refY,refZ,type
12,16,40,28.411,3491.42,0.677137,-0.140363,0.676555,-0.253095,-0.9679,0.14992,-0.04478,3488.36,-0.081045,-0.700461,0.102333,-0.701651,-0.93729,0.23689,-0.00764,2.36,2.61,2.72,2.92,3.13,3.07,3,3.9,3.18,3.94,3.96,3.94,3.77,3.78,3.7,2043,8.5125,60028.4135,56.332191,982.66333,-207.386292,1.67399159870757,2.35837641779464,2.34339965764794,-7.268119,790.122864,168.209915,86.555679,1190.578613,-2.594549,"CRUZINT"
13,16,40,28.44,3491.44,0.677294,-0.140022,0.676396,-0.25329,-0.96983,0.15063,-0.04799,3488.38,-0.08137,-0.700686,0.100627,-0.701635,-0.94955,0.24304,0.00305,2.36,2.61,2.72,2.92,3.13,3.07,3,3.89,3.17,3.95,3.96,3.95,3.77,3.77,3.7,2050,8.541667,60028.442667,56.234367,982.075745,-207.425171,1.67528194230233,2.36027192921428,2.34123729277374,-7.246304,790.180054,168.111191,86.830635,1190.357422,-3.113354,"CRUZINT"
14,16,40,28.446,3491.46,0.677361,-0.139739,0.676285,-0.253563,-0.97159,0.15295,-0.04466,3488.4,-0.081638,-0.700955,0.099406,-0.70151,-0.96176,0.24942,0.00759,2.35,2.61,2.72,2.92,3.13,3.06,2.99,3.89,3.17,3.94,3.96,3.95,3.77,3.77,3.7,2051,8.545833,60028.446833,56.237148,982.022949,-207.442474,1.67537991482088,2.36042609146958,2.34106272267915,-7.24575,790.187256,168.105835,86.860863,1190.328735,-3.174997,"CRUZINT"
15,16,40,28.499,3491.48,0.677503,-0.139481,0.676125,-0.253752,-0.973,0.15351,-0.04663,3488.42,-0.081445,-0.701323,0.098921,-0.701233,-0.97198,0.24489,-0.00605,2.35,2.61,2.72,2.92,3.13,3.06,2.98,3.88,3.17,3.93,3.95,3.95,3.77,3.76,3.71,2064,8.6,60028.501,56.327873,981.279541,-207.621048,1.67628024134628,2.36245397819803,2.33884603657189,-7.153804,790.263184,168.18634,87.22187,1190.055298,-3.770461,"CRUZINT"
16,16,40,28.504,3491.5,0.677631,-0.139219,0.67601,-0.25386,-0.97443,0.15318,-0.04602,3488.44,-0.080731,-0.701611,0.098721,-0.701056,-0.97006,0.22927,-0.01794,2.35,2.61,2.72,2.92,3.13,3.06,2.98,3.88,3.16,3.93,3.95,3.96,3.77,3.76,3.71,2065,8.604167,60028.505167,56.340027,981.247498,-207.630142,1.67629586603354,2.36259100178594,2.33870566663951,-7.146599,790.276062,168.197784,87.237862,1190.046631,-3.813939,"CRUZINT"
17,16,40,28.522,3491.52,0.677804,-0.138974,0.675868,-0.25391,-0.96953,0.15226,-0.04808,3488.46,-0.080099,-0.70161,0.09819,-0.701203,-0.96854,0.23417,-0.01278,2.35,2.61,2.73,2.92,3.13,3.05,2.97,3.88,3.16,3.93,3.95,3.96,3.78,3.75,3.71,2070,8.625,60028.526,56.373497,981.124023,-207.675034,1.67652732288005,2.36293056843984,2.33831735845787,-7.100481,790.324707,168.247208,87.337639,1189.984863,-3.948885,"CRUZINT"
18,16,40,28.527,3491.54,0.678003,-0.138771,0.675689,-0.253967,-0.96544,0.15829,-0.04918,3488.48,-0.079756,-0.701663,0.098073,-0.701206,-0.97016,0.24367,-0.00724,2.35,2.61,2.73,2.92,3.13,3.06,2.96,3.87,3.16,3.93,3.95,3.96,3.78,3.75,3.72,2071,8.629167,60028.530167,56.37397,981.100281,-207.681351,1.67658141108501,2.36301919383734,2.33821732150631,-7.091531,790.334106,168.260773,87.353348,1189.975708,-3.979909,"CRUZINT"
19,16,40,28.557,3491.56,0.67801,-0.138471,0.675659,-0.254191,-0.96381,0.16598,-0.04771,3488.5,-0.079775,-0.701845,0.098405,-0.700975,-0.96484,0.25169,0.00483,2.34,2.61,2.73,2.92,3.13,3.05,2.95,3.87,3.15,3.92,3.95,3.97,3.78,3.75,3.72,2078,8.658333,60028.559333,56.250523,981.009277,-207.734818,1.67731660315835,2.36318085466558,2.33790055245338,-7.010732,790.401367,168.334549,87.443565,1189.912476,-4.10567,"CRUZINT"
20,16,40,28.578,3491.58,0.678109,-0.138382,0.675528,-0.254325,-0.96516,0.16544,-0.0496,3488.52,-0.079932,-0.701948,0.098324,-0.700866,-0.96122,0.24803,0.00368,2.34,2.61,2.73,2.92,3.13,3.05,2.94,3.87,3.15,3.92,3.95,3.97,3.79,3.75,3.72,2083,8.679167,60028.580167,56.149403,980.939758,-207.75795,1.67782642693006,2.36328233945378,2.33769088834712,-6.96554,790.440002,168.380798,87.492622,1189.873535,-4.163666,"CRUZINT"
21,16,40,28.623,3491.6,0.67807,-0.13834,0.675504,-0.254515,-0.96983,0.15888,-0.04916,3488.54,-0.08017,-0.702047,0.098268,-0.700747,-0.95578,0.23296,-0.00895,2.34,2.61,2.73,2.92,3.13,3.05,2.94,3.86,3.16,3.92,3.95,3.98,3.79,3.74,3.73,2094,8.725,60028.626,55.992329,980.863708,-207.854248,1.67850041915911,2.36326337539382,2.33756614505412,-6.861488,790.479431,168.494598,87.533157,1189.800171,-4.279897,"CRUZINT"
22,16,40,28.63,3491.62,0.67814,-0.138297,0.675367,-0.254714,-0.97412,0.15534,-0.0483,3488.56,-0.080495,-0.701924,0.097969,-0.700875,-0.95687,0.23539,-0.01179,2.34,2.61,2.73,2.92,3.13,3.05,2.93,3.86,3.16,3.92,3.95,3.98,3.79,3.74,3.73,2095,8.729167,60028.630167,55.986111,980.864746,-207.865082,1.67854402427044,2.36324581042377,2.3375743917092,-6.858525,790.480957,168.504898,87.539459,1189.796265,-4.29028,"CRUZINT"
23,16,40,28.635,3491.64,0.67821,-0.138293,0.675217,-0.254929,-0.97412,0.15625,-0.05108,3488.58,-0.080947,-0.701877,0.097986,-0.700868,-0.96118,0.24036,-0.0075,2.34,2.61,2.73,2.92,3.13,3.05,2.92,3.85,3.16,3.91,3.95,3.99,3.8,3.74,3.73,2097,8.7375,60028.6385,55.958508,980.859985,-207.889069,1.67866101908266,2.36317990600966,2.33761528738858,-6.852107,790.47998,168.522263,87.545601,1189.775391,-4.308097,"CRUZINT"
24,16,40,28.683,3491.66,0.67823,-0.138268,0.675141,-0.255091,-0.97034,0.15717,-0.04778,3488.6,-0.081231,-0.701797,0.097991,-0.700914,-0.95694,0.24248,-0.0064,2.34,2.61,2.73,2.92,3.13,3.06,2.92,3.85,3.16,3.91,3.95,3.99,3.81,3.73,3.73,2108,8.783333,60028.684333,55.928265,980.908936,-208.064011,1.67893507929311,2.3625360649739,2.33820072404582,-6.854564,790.475098,168.598053,87.593819,1189.681885,-4.368911,"CRUZINT"
25,16,40,28.688,3491.68,0.678388,-0.138218,0.674969,-0.255151,-0.96835,0.15524,-0.04825,3488.62,-0.081556,-0.701827,0.098177,-0.700821,-0.95536,0.23844,-0.00961,2.34,2.61,2.73,2.92,3.13,3.06,2.91,3.85,3.16,3.91,3.94,4,3.81,3.73,3.73,2109,8.7875,60028.6885,55.927715,980.924988,-208.093353,1.67892206702164,2.36240051078035,2.33833914871538,-6.860698,790.471008,168.601532,87.5895,1189.670166,-4.368855,"CRUZINT"
26,16,40,28.692,3491.7,0.678332,-0.138141,0.675024,-0.255197,-0.96849,0.15327,-0.05172,3488.64,-0.081907,-0.701825,0.098448,-0.700743,-0.9578,0.24416,-0.01092,2.34,2.61,2.74,2.92,3.13,3.06,2.9,3.85,3.16,3.91,3.94,4,3.81,3.73,3.74,2110,8.791667,60028.692667,55.934883,980.937805,-208.117584,1.67891692457411,2.36232148556993,2.33841932219071,-6.868229,790.46521,168.603531,87.594177,1189.660156,-4.382537,"CRUZINT"
27,16,40,28.742,3491.72,0.678418,-0.138107,0.674941,-0.255206,-0.96793,0.15306,-0.05148,3488.66,-0.082209,-0.701815,0.098632,-0.700692,-0.95752,0.24421,-0.00689,2.34,2.61,2.74,2.92,3.13,3.06,2.89,3.84,3.16,3.9,3.94,4,3.82,3.73,3.74,2122,8.841667,60028.742667,55.850895,981.087097,-208.369537,1.67921346079263,2.36133339881753,2.33934418991946,-6.954044,790.4375,168.596802,87.596916,1189.607178,-4.437807,"CRUZINT"
28,16,40,28.747,3491.74,0.678458,-0.138073,0.674904,-0.255216,-0.96805,0.15306,-0.05225,3488.68,-0.082725,-0.701784,0.098828,-0.700634,-0.95891,0.2482,-0.00565,2.34,2.61,2.74,2.91,3.13,3.06,2.87,3.84,3.16,3.9,3.94,3.99,3.83,3.73,3.74,2124,8.85,60028.751,55.820126,981.106323,-208.394806,1.67932391987273,2.36123386717485,2.33941998326654,-6.974745,790.432861,168.59436,87.598267,1189.605225,-4.447712,"CRUZINT"
29,16,40,28.752,3491.76,0.678416,-0.138137,0.674962,-0.25514,-0.96978,0.15142,-0.05355,3488.7,-0.083375,-0.701718,0.098803,-0.700628,-0.95663,0.2466,-0.00146,2.34,2.61,2.74,2.91,3.13,3.06,2.86,3.84,3.17,3.9,3.94,4,3.83,3.73,3.74,2125,8.854167,60028.755167,55.80283,981.109741,-208.406006,1.67934622617153,2.36119270558376,2.33945635895345,-6.977732,790.430664,168.58699,87.588493,1189.606812,-4.44472,"CRUZINT"
30,16,40,28.805,3491.78,0.678423,-0.138114,0.674958,-0.255145,-0.96962,0.14889,-0.05237,3488.72,-0.083845,-0.701735,0.098987,-0.700528,-0.95829,0.23781,-0.00764,2.34,2.61,2.74,2.9,3.14,3.06,2.86,3.83,3.17,3.9,3.94,3.99,3.84,3.72,3.75,2137,8.904167,60028.805167,55.568729,981.289368,-208.61972,1.67981902805152,2.36037688988747,2.34017046439924,-7.012005,790.394287,168.548264,87.488617,1189.593994,-4.531364,"CRUZINT"
31,16,40,28.81,3491.8,0.678396,-0.138399,0.67513,-0.254604,-0.96868,0.14771,-0.05392,3488.74,-0.084317,-0.701715,0.099073,-0.70048,-0.95766,0.24173,-0.00521,2.34,2.61,2.74,2.89,3.14,3.05,2.85,3.82,3.17,3.89,3.94,3.99,3.84,3.73,3.75,2139,8.9125,60028.8135,55.500477,981.321594,-208.65451,1.679959466476,2.36019083439043,2.34032619372689,-7.020439,790.384644,168.538223,87.461823,1189.591064,-4.530123,"CRUZINT"
32,16,40,28.815,3491.82,0.678407,-0.138361,0.675135,-0.254585,-0.97013,0.14971,-0.05158,3488.76,-0.084806,-0.701726,0.099142,-0.7004,-0.95176,0.25117,0.00051,2.34,2.61,2.74,2.88,3.14,3.05,2.85,3.82,3.17,3.89,3.94,3.99,3.84,3.72,3.75,2140,8.916667,60028.817667,55.469082,981.353455,-208.671432,1.68000480630405,2.3600998696122,2.34040737390633,-7.021392,790.383301,168.531693,87.441719,1189.591553,-4.542269,"CRUZINT"
33,16,40,28.843,3491.84,0.678417,-0.138306,0.675145,-0.254559,-0.97117,0.15093,-0.05277,3488.78,-0.085417,-0.70176,0.099308,-0.700268,-0.95557,0.25666,-0.00323,2.35,2.6,2.74,2.88,3.14,3.05,2.84,3.81,3.18,3.89,3.94,3.99,3.84,3.72,3.75,2147,8.945833,60028.846833,55.274654,981.544983,-208.796326,1.68024549678781,2.35931460793301,2.34114075450196,-7.044404,790.355225,168.508118,87.31559,1189.608521,-4.524734,"CRUZINT"
34,16,40,28.848,3491.86,0.678295,-0.138332,0.675331,-0.254376,-0.97205,0.1529,-0.04846,3488.8,-0.086008,-0.701678,0.0991,-0.700307,-0.96226,0.24133,-0.00793,2.34,2.6,2.74,2.87,3.14,3.04,2.83,3.8,3.18,3.88,3.94,3.99,3.85,3.73,3.75,2148,8.95,60028.851,55.268005,981.564209,-208.810837,1.6801822360542,2.35923652931697,2.34123260644812,-7.040906,790.355469,168.502441,87.290848,1189.613892,-4.517661,"CRUZINT"
35,16,40,28.878,3491.88,0.678301,-0.138286,0.675347,-0.254345,-0.96967,0.15213,-0.04932,3488.82,-0.086179,-0.701708,0.099422,-0.70021,-0.96101,0.22262,-0.02513,2.34,2.59,2.73,2.87,3.15,3.03,2.83,3.8,3.18,3.88,3.94,3.99,3.85,3.72,3.75,2155,8.979167,60028.880167,55.310429,981.648865,-208.896118,1.67953665762914,2.35899416494578,2.34161483704243,-7.051668,790.336304,168.498627,87.14727,1189.663086,-4.508091,"CRUZINT"
36,16,40,28.901,3491.9,0.67813,-0.138213,0.67557,-0.25425,-0.96966,0.15599,-0.04592,3488.84,-0.085614,-0.701641,0.099998,-0.700265,-0.95435,0.22607,-0.02565,2.33,2.59,2.73,2.87,3.15,3.02,2.83,3.79,3.18,3.88,3.94,3.99,3.85,3.72,3.75,2160,9,60028.901,55.361458,981.675293,-208.928543,1.67900583874424,2.35895254901208,2.34177077772403,-7.065789,790.328857,168.495239,87.043068,1189.678101,-4.510459,"CRUZINT"
37,16,40,28.906,3491.92,0.6781,-0.138223,0.675601,-0.25424,-0.96929,0.15485,-0.04925,3488.86,-0.085146,-0.701317,0.100184,-0.70062,-0.94777,0.24874,-0.01549,2.33,2.58,2.73,2.86,3.15,3.01,2.82,3.78,3.19,3.87,3.94,3.99,3.86,3.72,3.75,2162,9.008333,60028.909333,55.384716,981.664612,-208.940826,1.67877782395401,2.35901136238271,2.34176087279288,-7.066652,790.319824,168.499176,86.999268,1189.675903,-4.528445,"CRUZINT"
38,16,40,28.962,3491.94,0.67806,-0.138235,0.675638,-0.254241,-0.96957,0.15252,-0.04851,3488.88,-0.08495,-0.701046,0.100376,-0.700887,-0.94437,0.25921,-0.0146,2.32,2.58,2.73,2.86,3.15,3,2.81,3.77,3.19,3.87,3.94,3.99,3.86,3.72,3.75,2175,9.0625,60028.9635,55.433727,981.546326,-209.019882,1.67782496717813,2.35928148451245,2.34169402634379,-7.138471,790.278259,168.503433,86.770271,1189.612793,-4.622243,"CRUZINT"
39,16,40,28.967,3491.96,0.677975,-0.138289,0.675745,-0.254155,-0.96933,0.15349,-0.05066,3488.9,-0.08491,-0.700751,0.100369,-0.701187,-0.9451,0.25466,-0.00699,2.31,2.58,2.73,2.86,3.16,2.99,2.81,3.77,3.19,3.86,3.94,3.99,3.86,3.72,3.75,2176,9.066667,60028.967667,55.433529,981.537781,-209.025955,1.67774520389889,2.3593047684817,2.34168767775369,-7.146369,790.271729,168.502762,86.746727,1189.608521,-4.630184,"CRUZINT"
40,16,40,28.972,3491.98,0.677926,-0.138311,0.675779,-0.254184,-0.97299,0.15616,-0.049,3488.92,-0.085089,-0.70053,0.100391,-0.701384,-0.94695,0.24405,-0.00408,2.3,2.58,2.73,2.86,3.16,2.98,2.81,3.76,3.2,3.86,3.93,3.99,3.87,3.72,3.76,2178,9.075,60028.976,55.422855,981.511902,-209.041077,1.67768224349124,2.35933198823013,2.34167381345508,-7.155903,790.25946,168.494614,86.717522,1189.587158,-4.649316,"CRUZINT"
41,16,40,28.999,3492,0.677801,-0.138296,0.675868,-0.254288,-0.97091,0.15738,-0.05212,3488.94,-0.085305,-0.700362,0.100398,-0.701524,-0.95086,0.24311,-0.00276,2.29,2.58,2.74,2.85,3.16,2.97,2.8,3.76,3.2,3.86,3.94,3.99,3.87,3.72,3.76,2184,9.1,60029.001,55.416092,981.475159,-209.108139,1.67740764442808,2.35930373742431,2.34176028173418,-7.177516,790.223816,168.483536,86.629967,1189.539917,-4.702759,"CRUZINT"
42,16,40,29.004,3492.02,0.677734,-0.138299,0.675922,-0.254321,-0.97021,0.15602,-0.05014,3488.96,-0.085196,-0.700253,0.100337,-0.701656,-0.9556,0.24672,-0.00579,2.28,2.57,2.74,2.85,3.16,2.96,2.8,3.75,3.21,3.86,3.94,3.99,3.87,3.72,3.76,2185,9.104167,60029.005167,55.414211,981.460571,-209.123322,1.67729849687469,2.35928697922192,2.34180014131754,-7.18617,790.222839,168.48024,86.596962,1189.526611,-4.704892,"CRUZINT"
43,16,40,29.04,3492.04,0.677674,-0.138308,0.675967,-0.254355,-0.96973,0.15442,-0.04982,3488.98,-0.085152,-0.700189,0.100545,-0.701694,-0.95431,0.25065,-0.01088,2.28,2.57,2.74,2.85,3.16,2.95,2.79,3.75,3.21,3.85,3.93,3.98,3.87,3.72,3.76,2194,9.141667,60029.042667,55.400444,981.427795,-209.203537,1.67687909409456,2.35919690217242,2.34197877847849,-7.225821,790.186829,168.506516,86.460388,1189.472046,-4.750634,"CRUZINT"
44,16,40,29.045,3492.06,0.677601,-0.138328,0.676032,-0.254369,-0.97025,0.15356,-0.04991,3489,-0.085077,-0.699929,0.100501,-0.701969,-0.95733,0.25007,-0.01132,2.27,2.57,2.74,2.85,3.17,2.94,2.78,3.75,3.21,3.85,3.94,3.98,3.87,3.72,3.76,2195,9.145833,60029.046833,55.391117,981.415039,-209.208328,1.67688399955015,2.35923430583137,2.34194032691877,-7.231913,790.176453,168.505035,86.452713,1189.468506,-4.762058,"CRUZINT"
45,16,40,29.078,3492.08,0.677537,-0.13834,0.676087,-0.254385,-0.96875,0.15245,-0.04756,3489.02,-0.085127,-0.699869,0.100628,-0.702004,-0.9567,0.24969,-0.01212,2.26,2.58,2.75,2.85,3.16,2.93,2.77,3.75,3.21,3.85,3.94,3.98,3.87,3.72,3.77,2203,9.179167,60029.080167,55.357697,981.392395,-209.219727,1.67666600001783,2.35927112403426,2.34194937447786,-7.288901,790.155396,168.522278,86.354851,1189.447754,-4.777176,"CRUZINT"
46,16,40,29.118,3492.1,0.677334,-0.138282,0.676298,-0.254397,-0.96936,0.15393,-0.04736,3489.04,-0.085138,-0.699789,0.100713,-0.702071,-0.95541,0.24402,-0.01733,2.26,2.58,2.75,2.85,3.16,2.92,2.76,3.74,3.22,3.85,3.94,3.98,3.87,3.73,3.77,2213,9.220833,60029.121833,55.442524,981.391663,-209.291382,1.67608398845045,2.35912426469944,2.34221832302904,-7.357549,790.120361,168.515701,86.271873,1189.429932,-4.77921,"CRUZINT"
47,16,40,29.123,3492.12,0.677276,-0.138235,0.676375,-0.254373,-0.97098,0.15763,-0.04686,3489.06,-0.084969,-0.699456,0.100466,-0.702459,-0.95367,0.24531,-0.01634,2.24,2.59,2.76,2.86,3.15,2.92,2.76,3.74,3.22,3.84,3.94,3.98,3.88,3.73,3.77,2214,9.225,60029.126,55.450169,981.400024,-209.300674,1.67604661585851,2.35908934065254,2.34226107348114,-7.361768,790.111877,168.515839,86.267868,1189.426025,-4.784471,"CRUZINT"
48,16,40,29.128,3492.14,0.677227,-0.138222,0.676428,-0.254368,-0.97049,0.1573,-0.04919,3489.08,-0.084862,-0.69936,0.100726,-0.70253,-0.95229,0.25204,-0.00827,2.23,2.59,2.76,2.86,3.15,2.91,2.75,3.74,3.22,3.84,3.94,3.98,3.88,3.73,3.77,2215,9.229167,60029.130167,55.450771,981.405151,-209.314133,1.67605175975254,2.3590743272079,2.34227501724405,-7.367851,790.110718,168.515961,86.270485,1189.431519,-4.791584,"CRUZINT"
49,16,40,29.177,3492.16,0.677045,-0.138138,0.676579,-0.254497,-0.97107,0.1574,-0.04813,3489.1,-0.084839,-0.699358,0.100864,-0.702515,-0.9521,0.2568,-0.00581,2.22,2.59,2.77,2.86,3.14,2.9,2.75,3.74,3.22,3.84,3.94,3.98,3.88,3.73,3.77,2227,9.279167,60029.180167,55.398621,981.422974,-209.380539,1.67624549641024,2.35886881134777,2.34244007331075,-7.416405,790.091736,168.52771,86.275002,1189.407837,-4.822292,"CRUZINT"
50,16,40,29.182,3492.18,0.677011,-0.138149,0.676607,-0.254506,-0.96966,0.15397,-0.04899,3489.12,-0.084917,-0.699361,0.100952,-0.70249,-0.95033,0.25208,-0.01134,2.21,2.59,2.78,2.87,3.13,2.9,2.74,3.73,3.22,3.84,3.94,3.98,3.88,3.73,3.77,2228,9.283333,60029.184333,55.398903,981.423096,-209.387405,1.67626898271829,2.35884817417112,2.34245579901142,-7.41275,790.088867,168.523071,86.28199,1189.40271,-4.826815,"CRUZINT"
51,16,40,29.202,3492.2,0.676839,-0.138186,0.676804,-0.254421,-0.97095,0.15203,-0.04752,3489.14,-0.085003,-0.699368,0.101043,-0.702459,-0.95262,0.24674,-0.0117,2.19,2.6,2.78,2.88,3.12,2.89,2.74,3.73,3.23,3.84,3.94,3.98,3.88,3.72,3.77,2233,9.304167,60029.205167,55.411285,981.442261,-209.410309,1.67632874053229,2.35874317992832,2.34254831067697,-7.431479,790.080933,168.517288,86.310806,1189.393433,-4.836879,"CRUZINT"
52,16,40,29.207,3492.22,0.676796,-0.138174,0.676856,-0.254402,-0.96992,0.15601,-0.04698,3489.16,-0.084722,-0.699169,0.100413,-0.702781,-0.95534,0.2455,-0.01332,2.18,2.6,2.78,2.89,3.1,2.89,2.74,3.73,3.23,3.84,3.94,3.98,3.88,3.73,3.77,2234,9.308333,60029.209333,55.415569,981.434204,-209.415955,1.67632933542758,2.35873654871005,2.34255481960053,-7.427976,790.075378,168.515884,86.316338,1189.391235,-4.834043,"CRUZINT"
53,16,40,29.238,3492.24,0.676747,-0.138189,0.676892,-0.254431,-0.96955,0.15641,-0.04546,3489.18,-0.084673,-0.699205,0.100488,-0.702741,-0.95171,0.24695,-0.01819,2.18,2.6,2.79,2.9,3.09,2.89,2.73,3.73,3.23,3.83,3.94,3.98,3.88,3.72,3.77,2241,9.3375,60029.2385,55.469791,981.426392,-209.444107,1.67629990201316,2.3587278685754,2.34256967066608,-7.44837,790.076477,168.509659,86.362984,1189.388428,-4.852382,"CRUZINT"
54,16,40,29.243,3492.26,0.676553,-0.13822,0.677055,-0.254496,-0.97222,0.15609,-0.04654,3489.2,-0.084392,-0.698668,0.100649,-0.703286,-0.95258,0.25591,-0.01575,2.17,2.61,2.79,2.91,3.08,2.88,2.73,3.73,3.23,3.83,3.94,3.98,3.88,3.73,3.77,2243,9.345833,60029.246833,55.480503,981.432007,-209.464432,1.676354044818,2.3587034899736,2.3425827109982,-7.44445,790.074768,168.509033,86.388626,1189.383179,-4.875691,"CRUZINT"
