Sample,Hour,Minute,Sec,Stamp,Quat1,Quat2,Quat3,Quat4,AccX,AccY,AccZ,Stamp2,Quat2_1,Quat2_2,Quat2_3,Quat2_4,Acc2_X,Acc2_Y,Acc2_Z,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,Frame,Time,realTime,BrazoX,BrazoY,BrazoZ,angBrazoX,angBrazoY,angBrazoZ,EspaldaX,EspaldaY,EspaldaZ,refX,refY,refZ,type
451,16,47,10.137,3892.28,0.692145,0.094596,0.714807,-0.032217,-0.96695,0.17332,0.03338,3889.2,0.402174,-0.128731,0.57006,-0.704781,-0.62395,0.68284,-0.33494,2.26,2.56,2.83,2.94,3.09,2.87,2.74,3.72,3.24,3.82,3.95,4.01,3.9,3.75,3.77,4461,18.5875,60430.1405,167.205215,990.842102,-206.925079,1.36832746603352,2.31843080391103,2.35348573750371,6.907228,789.545288,151.404861,106.4179,1196.371948,6.247539,"CRUZINT"
452,16,47,10.145,3892.3,0.692065,0.094447,0.714908,-0.032122,-0.96734,0.17269,0.03427,3889.22,0.402755,-0.122528,0.57213,-0.703876,-0.62366,0.68848,-0.33461,2.25,2.56,2.83,2.95,3.08,2.87,2.74,3.72,3.24,3.8,3.94,4,3.9,3.75,3.77,4463,18.595833,60430.148833,167.205215,990.842102,-206.925079,1.36814825040392,2.31836649392022,2.35347923016834,6.883964,789.532471,151.409363,106.364334,1196.359375,6.24789,"CRUZINT"
453,16,47,10.157,3892.32,0.691994,0.094324,0.714997,-0.032054,-0.96922,0.16982,0.03329,3889.24,0.403294,-0.116463,0.574009,-0.703068,-0.61286,0.70513,-0.33423,2.25,2.57,2.83,2.96,3.07,2.87,2.73,3.72,3.24,3.8,3.94,4,3.9,3.75,3.77,4465,18.604167,60430.157167,167.205215,990.842102,-206.925079,1.36799449479243,2.31830352659673,2.35348137093352,6.855984,789.530518,151.412109,106.318649,1196.345947,6.2489,"CRUZINT"
454,16,47,10.188,3892.34,0.691925,0.094155,0.715088,-0.031983,-0.96572,0.17031,0.03613,3889.26,0.403735,-0.110381,0.575576,-0.702515,-0.60228,0.71416,-0.33697,2.25,2.57,2.84,2.97,3.07,2.86,2.72,3.72,3.24,3.79,3.94,4.01,3.9,3.75,3.77,4473,18.6375,60430.1905,167.205215,990.842102,-206.925079,1.36718072345681,2.31810024623329,2.35336236193231,6.770775,789.510986,151.414154,106.074326,1196.312256,6.235197,"CRUZINT"
455,16,47,10.201,3892.36,0.691965,0.093969,0.715082,-0.031818,-0.97077,0.17097,0.03336,3889.28,0.404175,-0.104059,0.577088,-0.701986,-0.59689,0.72241,-0.34012,2.25,2.57,2.84,2.98,3.06,2.86,2.71,3.72,3.24,3.78,3.94,4,3.91,3.75,3.77,4476,18.65,60430.203,167.205215,990.842102,-206.925079,1.36687957121095,2.31802067756552,2.35332233846024,6.74855,789.495667,151.414352,105.981583,1196.306641,6.239098,"CRUZINT"
456,16,47,10.245,3892.38,0.691894,0.093807,0.715177,-0.031719,-0.96973,0.16839,0.03474,3889.3,0.404521,-0.097696,0.578601,-0.701455,-0.58972,0.72065,-0.33786,2.25,2.57,2.84,2.99,3.06,2.86,2.71,3.72,3.24,3.78,3.94,4,3.91,3.75,3.77,4487,18.695833,60430.248833,167.205215,990.842102,-206.925079,1.365627710175,2.31754667735988,2.35329698718682,6.674916,789.44165,151.48201,105.598976,1196.241577,6.275269,"CRUZINT"
457,16,47,10.264,3892.4,0.691855,0.09361,0.715243,-0.031632,-0.9688,0.1694,0.03523,3889.32,0.404859,-0.091297,0.580068,-0.70091,-0.58008,0.73343,-0.33313,2.24,2.58,2.84,3,3.05,2.86,2.71,3.72,3.24,3.77,3.94,4,3.9,3.75,3.78,4491,18.7125,60430.2655,167.205215,990.842102,-206.925079,1.36522381350448,2.31749025819534,2.35319196435721,6.670605,789.405457,151.513962,105.485001,1196.210449,6.233434,"CRUZINT"
458,16,47,10.28,3892.42,0.691814,0.093384,0.715314,-0.031609,-0.96887,0.16816,0.03669,3889.34,0.405066,-0.084996,0.581528,-0.700373,-0.57274,0.73633,-0.33175,2.24,2.58,2.85,3,3.05,2.86,2.71,3.72,3.24,3.77,3.94,4,3.91,3.75,3.77,4495,18.729167,60430.282167,167.205215,990.842102,-206.925079,1.36486729342101,2.31731040266012,2.35322867642525,6.662544,789.362122,151.559982,105.386902,1196.145874,6.215706,"CRUZINT"
459,16,47,10.319,3892.44,0.691808,0.092876,0.715384,-0.031646,-0.96997,0.18269,0.03807,3889.36,0.405292,-0.078622,0.582832,-0.699903,-0.5617,0.73866,-0.32122,2.24,2.59,2.85,3.01,3.04,2.86,2.7,3.72,3.24,3.76,3.94,4,3.91,3.75,3.77,4504,18.766667,60430.319667,167.205215,990.842102,-206.925079,1.36414810516357,2.31704105962495,2.35320882531028,6.647246,789.282227,151.703033,105.202354,1195.992554,6.114314,"CRUZINT"
460,16,47,10.349,3892.46,0.691853,0.092482,0.715397,-0.031532,-0.97095,0.15574,0.0324,3889.38,0.405247,-0.072888,0.583996,-0.699579,-0.55927,0.74203,-0.31273,2.23,2.59,2.85,3.02,3.03,2.86,2.7,3.72,3.24,3.76,3.94,4,3.91,3.75,3.77,4512,18.8,60430.353,167.205215,990.842102,-206.925079,1.36384211360141,2.3170758427304,2.35305116448711,6.621167,789.204285,151.821243,105.154243,1195.860229,5.935123,"CRUZINT"
461,16,47,10.36,3892.48,0.691788,0.092355,0.715478,-0.031482,-0.96835,0.16643,0.03277,3889.4,0.405116,-0.067581,0.584984,-0.699362,-0.5516,0.73985,-0.31451,2.23,2.6,2.85,3.03,3.02,2.85,2.7,3.72,3.24,3.75,3.94,4,3.91,3.75,3.78,4514,18.808333,60430.361333,167.205215,990.842102,-206.925079,1.36376793069643,2.31711763859087,2.35297965417897,6.60712,789.190308,151.845901,105.146286,1195.823364,5.871914,"CRUZINT"
462,16,47,10.411,3892.5,0.691781,0.092151,0.715512,-0.031467,-0.97103,0.16636,0.03648,3889.42,0.405168,-0.062617,0.58588,-0.699044,-0.53571,0.73715,-0.3009,2.22,2.6,2.85,3.03,3.02,2.85,2.7,3.72,3.24,3.75,3.94,4,3.91,3.75,3.78,4526,18.858333,60430.411333,167.205215,990.842102,-206.925079,1.3631899151106,2.31720806988131,2.35265663405062,6.526179,789.062683,151.977463,105.055115,1195.581177,5.530607,"CRUZINT"
463,16,47,10.425,3892.52,0.691795,0.091873,0.715527,-0.031613,-0.96941,0.16959,0.03833,3889.44,0.405078,-0.058451,0.586557,-0.698889,-0.52018,0.75968,-0.29963,2.22,2.61,2.86,3.04,3.01,2.85,2.69,3.71,3.25,3.75,3.94,4,3.91,3.75,3.78,4530,18.875,60430.428,167.205215,990.842102,-206.925079,1.36300792159641,2.31727048768213,2.35252095836381,6.502211,789.018738,152.006516,105.033615,1195.489014,5.391624,"CRUZINT"
464,16,47,10.457,3892.54,0.691794,0.091624,0.715561,-0.031602,-0.96917,0.16061,0.03852,3889.46,0.404804,-0.054131,0.587387,-0.698699,-0.51111,0.75445,-0.32668,2.21,2.61,2.86,3.04,3.01,2.85,2.69,3.71,3.24,3.75,3.94,4,3.91,3.75,3.78,4537,18.904167,60430.457167,167.205215,990.842102,-206.925079,1.36272581284134,2.31747443136633,2.35220365468844,6.484773,788.927063,152.048508,105.014603,1195.32312,5.104949,"CRUZINT"
465,16,47,10.478,3892.56,0.691709,0.091519,0.715664,-0.031448,-0.97138,0.16443,0.03803,3889.48,0.404421,-0.049318,0.588692,-0.698178,-0.51383,0.74942,-0.32134,2.2,2.62,2.86,3.05,3,2.85,2.69,3.71,3.24,3.75,3.94,4,3.91,3.75,3.78,4542,18.925,60430.478,167.205215,990.842102,-206.925079,1.362528498722,2.3176226184099,2.35197610574119,6.489902,788.871521,152.088043,105.009399,1195.182007,4.876107,"CRUZINT"
466,16,47,10.51,3892.58,0.691661,0.091417,0.715726,-0.031393,-0.97144,0.16816,0.03739,3889.5,0.403964,-0.044554,0.59015,-0.697532,-0.50814,0.76102,-0.31505,2.19,2.62,2.86,3.06,3,2.85,2.69,3.71,3.25,3.74,3.94,4,3.91,3.75,3.77,4550,18.958333,60430.511333,167.205215,990.842102,-206.925079,1.36212701192921,2.31801019648143,2.35142705979139,6.520679,788.819763,152.145065,104.98307,1194.966309,4.446867,"CRUZINT"
467,16,47,10.537,3892.6,0.69174,0.091055,0.715696,-0.031372,-0.96702,0.16075,0.03557,3889.52,0.403483,-0.039816,0.591643,-0.696831,-0.51644,0.77944,-0.3114,2.19,2.63,2.86,3.06,3,2.85,2.68,3.71,3.25,3.75,3.94,4.01,3.91,3.75,3.78,4557,18.9875,60430.5405,167.205215,990.842102,-206.925079,1.36186605006408,2.31859921759371,2.35073385518043,6.577676,788.784912,152.189468,105.001366,1194.784668,3.976872,"CRUZINT"
468,16,47,10.56,3892.62,0.691691,0.091035,0.715755,-0.031152,-0.96887,0.16636,0.03352,3889.54,0.403018,-0.035331,0.592876,-0.696295,-0.51463,0.79056,-0.30657,2.18,2.63,2.87,3.06,3,2.84,2.68,3.71,3.25,3.75,3.94,4.01,3.91,3.75,3.78,4562,19.008333,60430.561333,167.205215,990.842102,-206.925079,1.36175187926324,2.31895761474681,2.35033009203781,6.639459,788.762939,152.202469,105.043556,1194.615356,3.634398,"CRUZINT"
469,16,47,10.59,3892.64,0.69161,0.090912,0.715855,-0.031039,-0.96868,0.16921,0.03139,3889.56,0.402554,-0.031271,0.593652,-0.696096,-0.49972,0.78873,-0.30453,2.17,2.64,2.87,3.07,3,2.85,2.68,3.71,3.24,3.75,3.94,4.01,3.9,3.75,3.78,4569,19.0375,60430.5905,167.205215,990.842102,-206.925079,1.361687149368,2.3193720327895,2.34989049230695,6.714745,788.716492,152.175201,105.139496,1194.32959,3.151793,"CRUZINT"
470,16,47,10.622,3892.66,0.691645,0.09049,0.715866,-0.031236,-0.96535,0.17196,0.02982,3889.58,0.401963,-0.027371,0.594218,-0.696119,-0.49083,0.787,-0.29975,2.16,2.65,2.87,3.07,3,2.85,2.68,3.71,3.25,3.74,3.95,4.01,3.91,3.75,3.78,4577,19.070833,60430.623833,167.205215,990.842102,-206.925079,1.3615346622982,2.31993652292341,2.34926550289125,6.795683,788.617554,152.109467,105.236946,1193.987549,2.538645,"CRUZINT"
471,16,47,10.631,3892.68,0.691562,0.090327,0.715966,-0.031233,-0.96685,0.1687,0.03247,3889.6,0.401232,-0.023556,0.594804,-0.696179,-0.48617,0.78655,-0.29522,2.15,2.65,2.88,3.07,3,2.85,2.68,3.71,3.25,3.74,3.95,4.01,3.91,3.75,3.78,4579,19.079167,60430.632167,167.205215,990.842102,-206.925079,1.36146392842967,2.32006608574092,2.34910751220639,6.81844,788.600098,152.09758,105.251198,1193.901489,2.387206,"CRUZINT"
472,16,47,10.667,3892.7,0.691615,0.090194,0.715936,-0.031138,-0.96858,0.16375,0.03359,3889.62,0.399766,-0.019276,0.595523,-0.696539,-0.4805,0.79194,-0.27844,2.14,2.66,2.88,3.07,3,2.85,2.68,3.71,3.24,3.74,3.95,4.01,3.91,3.75,3.78,4588,19.116667,60430.669667,167.205215,990.842102,-206.925079,1.36118949026337,2.32049793675658,2.34856507673002,6.923081,788.486328,152.14357,105.338982,1193.446167,1.706096,"CRUZINT"
473,16,47,10.705,3892.72,0.691552,0.090104,0.716013,-0.03101,-0.97067,0.16392,0.0342,3889.64,0.39873,-0.015707,0.596298,-0.69656,-0.46953,0.8151,-0.29937,2.13,2.67,2.88,3.08,3,2.85,2.68,3.72,3.24,3.74,3.96,4.01,3.9,3.75,3.78,4597,19.154167,60430.707167,167.205215,990.842102,-206.925079,1.36071754634916,2.32100168727567,2.34787019839509,7.010486,788.389893,152.247437,105.375313,1192.988281,0.975208,"CRUZINT"
474,16,47,10.713,3892.74,0.691519,0.08999,0.716066,-0.030886,-0.97177,0.16216,0.03718,3889.66,0.397625,-0.012173,0.597033,-0.696633,-0.46737,0.80706,-0.30207,2.12,2.67,2.89,3.08,3,2.85,2.68,3.71,3.25,3.74,3.96,4.01,3.9,3.75,3.78,4599,19.1625,60430.7155,167.205215,990.842102,-206.925079,1.3605296921939,2.32102703729876,2.34776823805207,7.016775,788.375244,152.26651,105.35582,1192.879517,0.836154,"CRUZINT"
475,16,47,10.769,3892.76,0.691447,0.089886,0.716132,-0.031243,-0.96777,0.16928,0.04164,3889.68,0.396445,-0.008853,0.597806,-0.696693,-0.45471,0.8084,-0.29832,2.11,2.67,2.89,3.08,3,2.85,2.68,3.71,3.25,3.74,3.96,4.01,3.9,3.76,3.78,4612,19.216667,60430.769667,167.205215,990.842102,-206.925079,1.3593759735624,2.32121570008416,2.3471077206866,7.01357,788.245605,152.347412,105.245468,1192.192627,-0.051201,"CRUZINT"
476,16,47,10.774,3892.78,0.691394,0.089718,0.716212,-0.031085,-0.96769,0.1597,0.03711,3889.7,0.395185,-0.005695,0.598638,-0.696728,-0.45353,0.80226,-0.30064,2.11,2.68,2.89,3.09,2.99,2.85,2.68,3.71,3.25,3.75,3.96,4.02,3.9,3.75,3.78,4614,19.225,60430.778,167.205215,990.842102,-206.925079,1.35919474922979,2.32127058672006,2.34697855063159,7.016918,788.220215,152.36087,105.229546,1192.086304,-0.199809,"CRUZINT"
477,16,47,10.821,3892.8,0.691375,0.089631,0.716248,-0.03091,-0.9673,0.16343,0.03939,3889.72,0.394,-0.002876,0.599316,-0.696833,-0.45696,0.80062,-0.29122,2.11,2.68,2.89,3.09,2.99,2.85,2.69,3.72,3.25,3.75,3.96,4.02,3.9,3.76,3.77,4625,19.270833,60430.823833,167.205215,990.842102,-206.925079,1.35733459582499,2.32107536998398,2.34640609854089,7.034173,788.127441,152.44809,104.878029,1191.448608,-0.931938,"CRUZINT"
478,16,47,10.826,3892.82,0.691328,0.089558,0.71631,-0.030729,-0.96791,0.16286,0.03516,3889.74,0.392958,-0.000688,0.599635,-0.697152,-0.44613,0.8057,-0.28069,2.11,2.68,2.89,3.09,2.99,2.85,2.69,3.71,3.25,3.75,3.96,4.02,3.9,3.75,3.78,4626,19.275,60430.828,167.205215,990.842102,-206.925079,1.35709212812979,2.32099386863866,2.34638694210247,7.029224,788.122131,152.462555,104.821045,1191.390137,-0.977994,"CRUZINT"
479,16,47,10.865,3892.84,0.691283,0.089457,0.716372,-0.030602,-0.96952,0.16237,0.03655,3889.76,0.392008,0.001116,0.599769,-0.697572,-0.43851,0.8328,-0.28491,2.1,2.69,2.89,3.09,2.99,2.85,2.69,3.71,3.25,3.75,3.96,4.02,3.89,3.76,3.77,4635,19.3125,60430.8655,167.205215,990.842102,-206.925079,1.35560540968737,2.32071453420793,2.34604723564936,7.067859,788.008667,152.683273,104.511475,1190.954224,-1.435248,"CRUZINT"
480,16,47,10.896,3892.86,0.691247,0.089306,0.716432,-0.030445,-0.97145,0.16101,0.03735,3889.78,0.390938,0.002961,0.599983,-0.697982,-0.42814,0.82357,-0.29623,2.1,2.69,2.9,3.1,2.99,2.86,2.7,3.72,3.25,3.75,3.97,4.02,3.89,3.76,3.78,4643,19.345833,60430.898833,167.205215,990.842102,-206.925079,1.35433245193894,2.3205274240341,2.34570122598056,7.080625,787.941895,152.858582,104.319641,1190.36438,-2.072146,"CRUZINT"
481,16,47,10.902,3892.88,0.69123,0.08918,0.716467,-0.030375,-0.97102,0.16152,0.03878,3889.8,0.389786,0.004972,0.600619,-0.698068,-0.42496,0.81276,-0.29426,2.11,2.69,2.9,3.1,2.99,2.86,2.7,3.72,3.25,3.76,3.96,4.02,3.88,3.76,3.78,4644,19.35,60430.903,167.205215,990.842102,-206.925079,1.35413721438478,2.32049078012528,2.34565582390343,7.080169,787.93396,152.876556,104.284248,1190.291748,-2.148154,"CRUZINT"
482,16,47,10.946,3892.9,0.691236,0.089029,0.71649,-0.030144,-0.96985,0.15831,0.03709,3889.82,0.388598,0.007087,0.601779,-0.697713,-0.42461,0.82514,-0.29257,2.1,2.69,2.9,3.1,2.99,2.86,2.71,3.72,3.25,3.76,3.97,4.02,3.88,3.76,3.78,4655,19.395833,60430.948833,167.205215,990.842102,-206.925079,1.35190124247919,2.31989176450946,2.3453098231724,7.073332,787.853333,152.979752,103.826225,1189.595825,-2.80342,"CRUZINT"
483,16,47,10.973,3892.92,0.691228,0.088991,0.716512,-0.029929,-0.97058,0.15768,0.03727,3889.84,0.387365,0.009158,0.603116,-0.69722,-0.42923,0.82901,-0.30157,2.1,2.7,2.9,3.1,2.99,2.86,2.71,3.73,3.25,3.77,3.97,4.02,3.88,3.76,3.78,4661,19.420833,60430.973833,167.205215,990.842102,-206.925079,1.35107858809082,2.31978452301487,2.34506735443012,7.093536,787.80426,152.995697,103.685463,1189.280518,-3.15425,"CRUZINT"
484,16,47,10.983,3892.94,0.691209,0.088885,0.716549,-0.029774,-0.96681,0.16009,0.03427,3889.86,0.386447,0.011106,0.604058,-0.696886,-0.42826,0.84481,-0.30111,2.1,2.7,2.9,3.1,3,2.86,2.71,3.73,3.25,3.77,3.97,4.02,3.88,3.76,3.78,4664,19.433333,60430.986333,167.205215,990.842102,-206.925079,1.35072038880982,2.31971054534829,2.34498861166829,7.104151,787.799316,152.982162,103.626938,1189.129517,-3.309501,"CRUZINT"
485,16,47,11.025,3892.96,0.691232,0.088762,0.716543,-0.029763,-0.96713,0.16364,0.03331,3889.88,0.385664,0.012968,0.604676,-0.696752,-0.42984,0.84841,-0.30905,2.1,2.7,2.9,3.11,2.99,2.87,2.72,3.73,3.25,3.77,3.98,4.02,3.87,3.76,3.78,4674,19.475,60431.028,167.205215,990.842102,-206.925079,1.34949632585154,2.31966578937336,2.34451022314961,7.140883,787.762695,152.906631,103.386604,1188.786499,-3.75142,"CRUZINT"
486,16,47,11.052,3892.98,0.69119,0.088597,0.716603,-0.029777,-0.968,0.16455,0.03634,3889.9,0.385051,0.015075,0.60515,-0.696637,-0.41711,0.8347,-0.3083,2.1,2.7,2.9,3.11,3,2.87,2.72,3.73,3.25,3.77,3.98,4.02,3.87,3.76,3.78,4680,19.5,60431.053,167.205215,990.842102,-206.925079,1.34887371977792,2.31964223742592,2.34426663792098,7.18819,787.736694,152.8815,103.285347,1188.548462,-4.04121,"CRUZINT"
487,16,47,11.062,3893,0.691184,0.088407,0.716632,-0.029789,-0.97034,0.16155,0.03336,3889.92,0.384523,0.017057,0.605689,-0.696414,-0.40318,0.83153,-0.29395,2.1,2.7,2.9,3.11,3,2.87,2.73,3.73,3.25,3.78,3.98,4.01,3.87,3.76,3.78,4683,19.5125,60431.0655,167.205215,990.842102,-206.925079,1.34854612014952,2.31968200780364,2.34408614831978,7.201559,787.733948,152.860184,103.240143,1188.409912,-4.229541,"CRUZINT"
488,16,47,11.105,3893.02,0.691116,0.088255,0.716714,-0.029836,-0.97121,0.15667,0.0358,3889.94,0.384154,0.018668,0.606096,-0.696222,-0.4216,0.85411,-0.27897,2.1,2.7,2.9,3.11,3,2.88,2.73,3.74,3.25,3.78,3.98,4.01,3.87,3.77,3.78,4693,19.554167,60431.107167,167.205215,990.842102,-206.925079,1.34720819924258,2.31971811370209,2.34347301890805,7.236631,787.745544,152.842117,102.991013,1188.019897,-4.764643,"CRUZINT"
489,16,47,11.136,3893.04,0.691071,0.088121,0.716773,-0.029863,-0.97257,0.15597,0.03545,3889.96,0.384008,0.020233,0.606191,-0.696176,-0.41898,0.85407,-0.28118,2.1,2.7,2.9,3.11,3,2.88,2.74,3.74,3.25,3.79,3.98,4.01,3.86,3.77,3.78,4700,19.583333,60431.136333,167.205215,990.842102,-206.925079,1.34644582014898,2.31968014730416,2.34318059457514,7.277294,787.754395,152.849472,102.847061,1187.793579,-5.049014,"CRUZINT"
490,16,47,11.16,3893.06,0.691074,0.087904,0.716794,-0.029926,-0.97428,0.15625,0.03338,3889.98,0.383833,0.021812,0.606197,-0.69622,-0.38527,0.83527,-0.28453,2.1,2.71,2.91,3.11,3,2.89,2.75,3.75,3.26,3.8,3.98,4.01,3.85,3.77,3.78,4706,19.608333,60431.161333,167.205215,990.842102,-206.925079,1.34557968384299,2.31950372260037,2.34298007601769,7.294298,787.763672,152.87294,102.684372,1187.507568,-5.345404,"CRUZINT"
491,16,47,11.182,3893.08,0.691017,0.087682,0.71687,-0.030085,-0.97227,0.15649,0.0385,3890,0.383344,0.023223,0.60662,-0.696075,-0.39117,0.83519,-0.27162,2.1,2.71,2.9,3.11,3,2.89,2.76,3.75,3.26,3.81,3.98,4.01,3.85,3.77,3.77,4711,19.629167,60431.182167,167.205215,990.842102,-206.925079,1.34491853202501,2.3194225523918,2.3427727241281,7.299935,787.760193,152.911957,102.570381,1187.270996,-5.613171,"CRUZINT"
492,16,47,11.216,3893.1,0.690964,0.087409,0.716948,-0.030222,-0.96936,0.15751,0.04229,3890.02,0.382816,0.024257,0.607331,-0.69571,-0.39833,0.85141,-0.25171,2.1,2.71,2.9,3.11,3.01,2.9,2.76,3.75,3.26,3.82,3.99,4,3.84,3.77,3.77,4720,19.666667,60431.219667,167.205215,990.842102,-206.925079,1.3438663821792,2.31910061890248,2.34263342194827,7.316154,787.755493,153.104279,102.376457,1186.894531,-5.958097,"CRUZINT"
493,16,47,11.241,3893.12,0.69091,0.087292,0.717011,-0.030295,-0.96917,0.15346,0.04056,3890.04,0.382181,0.025017,0.607943,-0.695497,-0.39106,0.85713,-0.25769,2.09,2.71,2.91,3.12,3.01,2.91,2.77,3.76,3.26,3.83,3.99,4,3.84,3.77,3.78,4726,19.691667,60431.244667,167.205215,990.842102,-206.925079,1.34340198052143,2.31881644205088,2.34271303513863,7.328593,787.70929,153.308563,102.338097,1186.556885,-6.226358,"CRUZINT"
494,16,47,11.262,3893.14,0.690846,0.087223,0.717081,-0.030296,-0.97128,0.15208,0.04028,3890.06,0.381565,0.025851,0.60867,-0.695169,-0.39891,0.8543,-0.26671,2.09,2.71,2.91,3.12,3.01,2.92,2.77,3.76,3.26,3.83,3.98,3.99,3.84,3.77,3.78,4731,19.7125,60431.2655,167.205215,990.842102,-206.925079,1.34324004684423,2.31870669991136,2.34275132718761,7.335127,787.680725,153.449448,102.391518,1186.23584,-6.523994,"CRUZINT"
495,16,47,11.298,3893.18,0.6908,0.087029,0.717156,-0.030142,-0.97201,0.15646,0.04063,3890.08,0.380712,0.026709,0.609741,-0.694666,-0.37003,0.84215,-0.26592,2.09,2.72,2.91,3.12,3.01,2.92,2.78,3.76,3.25,3.84,3.98,3.99,3.83,3.77,3.78,4739,19.745833,60431.298833,167.205215,990.842102,-206.925079,1.34277044491191,2.31873289022775,2.34251850690756,7.346719,787.692444,153.558334,102.379379,1185.882446,-6.939938,"CRUZINT"
496,16,47,11.322,3893.2,0.690809,0.08709,0.717142,-0.03009,-0.96889,0.15812,0.03873,3890.1,0.379909,0.027296,0.610681,-0.694257,-0.39359,0.85212,-0.28066,2.09,2.72,2.91,3.12,3.01,2.93,2.79,3.76,3.25,3.85,3.98,3.99,3.83,3.78,3.78,4745,19.770833,60431.323833,167.205215,990.842102,-206.925079,1.34241809955997,2.31882061854448,2.34227564492224,7.355992,787.73407,153.576294,102.33577,1185.736206,-7.158659,"CRUZINT"
497,16,47,11.338,3893.22,0.690752,0.087114,0.717196,-0.03005,-0.96725,0.15916,0.03753,3890.12,0.379264,0.027791,0.611512,-0.693859,-0.40477,0.8495,-0.28524,2.09,2.72,2.91,3.12,3.01,2.94,2.8,3.76,3.25,3.85,3.98,3.98,3.83,3.78,3.78,4749,19.7875,60431.3405,167.205215,990.842102,-206.925079,1.34222926045596,2.31890819782607,2.34210492517238,7.372999,787.747864,153.579407,102.312859,1185.665161,-7.285379,"CRUZINT"
498,16,47,11.383,3893.26,0.690768,0.087285,0.717163,-0.029966,-0.97056,0.1608,0.03552,3890.14,0.379045,0.028061,0.611767,-0.693743,-0.40421,0.85946,-0.28137,2.09,2.72,2.91,3.12,3.01,2.95,2.8,3.77,3.25,3.86,3.98,3.98,3.83,3.78,3.78,4760,19.833333,60431.386333,167.205215,990.842102,-206.925079,1.34204978020909,2.31940466735029,2.34153033203816,7.413937,787.750916,153.419098,102.391861,1185.381958,-7.799932,"CRUZINT"
499,16,47,11.4,3893.28,0.690725,0.087378,0.717193,-0.029956,-0.97152,0.16115,0.03605,3890.16,0.379089,0.028,0.611053,-0.69435,-0.39546,0.8525,-0.27419,2.09,2.72,2.91,3.12,3.01,2.95,2.81,3.77,3.25,3.86,3.99,3.98,3.83,3.78,3.77,4764,19.85,60431.403,167.205215,990.842102,-206.925079,1.34194687842962,2.31962744631366,2.34126257370111,7.41096,787.766357,153.349579,102.413376,1185.278076,-8.008841,"CRUZINT"
500,16,47,11.441,3893.32,0.690779,0.08746,0.717138,-0.029812,-0.973,0.15717,0.03983,3890.18,0.379129,0.028019,0.610887,-0.694473,-0.39486,0.85085,-0.26866,2.09,2.72,2.91,3.12,3.01,2.96,2.82,3.77,3.25,3.86,3.98,3.97,3.83,3.78,3.77,4774,19.891667,60431.444667,167.205215,990.842102,-206.925079,1.34226135818741,2.32021067925034,2.34081954679213,7.43654,787.819092,153.218658,102.63443,1184.998413,-8.510111,"CRUZINT"
501,16,47,11.446,3893.34,0.690757,0.087548,0.717148,-0.02982,-0.97093,0.15845,0.04168,3890.2,0.379237,0.027961,0.610852,-0.694447,-0.39185,0.84602,-0.26003,2.09,2.72,2.91,3.12,3.01,2.97,2.83,3.78,3.25,3.87,3.98,3.97,3.83,3.79,3.77,4775,19.895833,60431.448833,167.205215,990.842102,-206.925079,1.34235629972722,2.32028390391302,2.34078838810953,7.442671,787.828308,153.194641,102.678566,1184.960205,-8.57114,"CRUZINT"
502,16,47,11.487,3893.36,0.690748,0.087665,0.717141,-0.029857,-0.96868,0.1601,0.03988,3890.22,0.379349,0.027616,0.611133,-0.694153,-0.3923,0.84794,-0.25227,2.1,2.72,2.91,3.12,3.02,2.97,2.84,3.78,3.25,3.88,3.98,3.97,3.83,3.79,3.77,4785,19.9375,60431.4905,167.205215,990.842102,-206.925079,1.34281382534522,2.32052950462442,2.34074504529814,7.488029,787.895996,153.089478,102.973557,1184.504883,-9.097445,"CRUZINT"
503,16,47,11.524,3893.4,0.690609,0.087796,0.71725,-0.030063,-0.96673,0.15976,0.04116,3890.24,0.379433,0.026982,0.611318,-0.693969,-0.38403,0.8508,-0.24873,2.1,2.72,2.91,3.12,3.02,2.98,2.85,3.78,3.25,3.88,3.99,3.97,3.84,3.79,3.77,4794,19.975,60431.528,167.205215,990.842102,-206.925079,1.34338672995415,2.32059342954397,2.34093334316494,7.513636,787.890076,153.229156,103.304123,1183.998413,-9.590039,"CRUZINT"
504,16,47,11.532,3893.42,0.690577,0.087845,0.717273,-0.03011,-0.96831,0.16166,0.03988,3890.26,0.3795,0.026109,0.611398,-0.693895,-0.38817,0.84164,-0.2512,2.11,2.72,2.91,3.12,3.02,2.98,2.86,3.78,3.25,3.89,4,3.97,3.84,3.79,3.77,4795,19.979167,60431.532167,167.205215,990.842102,-206.925079,1.3434383919755,2.32058374211784,2.34096571380657,7.5215,787.888916,153.24147,103.335449,1183.944824,-9.636151,"CRUZINT"
505,16,47,11.568,3893.44,0.690547,0.08788,0.717294,-0.030199,-0.96934,0.16113,0.03878,3890.28,0.37966,0.024833,0.611522,-0.693745,-0.39267,0.84354,-0.2519,2.11,2.72,2.91,3.12,3.02,2.99,2.86,3.79,3.25,3.89,4,3.97,3.84,3.79,3.77,4804,20.016667,60431.569667,167.205215,990.842102,-206.925079,1.34383807038726,2.32042658904449,2.34129801554637,7.535369,787.94635,153.319275,103.560158,1183.565918,-9.922578,"CRUZINT"
