Sample,Hour,Minute,Sec,Stamp,Quat1,Quat2,Quat3,Quat4,AccX,AccY,AccZ,Stamp2,Quat2_1,Quat2_2,Quat2_3,Quat2_4,Acc2_X,Acc2_Y,Acc2_Z,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,Frame,Time,realTime,BrazoX,BrazoY,BrazoZ,angBrazoX,angBrazoY,angBrazoZ,EspaldaX,EspaldaY,EspaldaZ,refX,refY,refZ,type
12,16,38,10.903,3353.92,0.661131,-0.149254,0.683668,-0.270607,-0.96556,0.17086,-0.0286,3350.84,-0.257063,-0.673667,0.084104,-0.687763,-0.86925,0.45468,-0.08716,2.35,2.57,2.66,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.83,3.71,2206,9.191667,59890.903667,86.996857,1008.610718,-226.795013,1.68990905043201,2.27784265089757,2.42028050920403,22.565289,799.644775,150.61203,121.213196,1195.654297,-10.568977,"CRUZINT"
13,16,38,10.922,3353.94,0.661121,-0.149244,0.68369,-0.270581,-0.97021,0.17003,-0.0279,3350.86,-0.256808,-0.673722,0.084151,-0.687798,-0.86919,0.45267,-0.08592,2.35,2.57,2.66,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.83,3.71,2211,9.2125,59890.9245,87.034622,1008.576843,-226.793793,1.68987341914543,2.27802837970812,2.42010401394335,22.597179,799.658447,150.590332,121.241409,1195.664551,-10.597307,"CRUZINT"
14,16,38,10.928,3353.96,0.661192,-0.149205,0.683627,-0.270586,-0.97341,0.17147,-0.02839,3350.88,-0.256632,-0.673722,0.084166,-0.687862,-0.86827,0.45728,-0.08677,2.35,2.57,2.66,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.84,3.71,2212,9.216667,59890.928667,87.039642,1008.570068,-226.791061,1.68984450406797,2.27805169143347,2.42008767367818,22.593235,799.668884,150.589493,121.237999,1195.661987,-10.598713,"CRUZINT"
15,16,38,10.977,3353.98,0.661205,-0.149167,0.683648,-0.270521,-0.97232,0.17179,-0.02809,3350.9,-0.25663,-0.673675,0.084016,-0.687928,-0.86598,0.45778,-0.08344,2.35,2.57,2.66,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.83,3.71,2224,9.266667,59890.978667,87.098503,1008.478638,-226.761429,1.68986266188433,2.27839292169593,2.41974351015706,22.634016,799.681702,150.591278,121.300629,1195.637451,-10.643539,"CRUZINT"
16,16,38,10.982,3354,0.661255,-0.149069,0.683632,-0.270496,-0.96955,0.16973,-0.02856,3350.92,-0.256674,-0.673661,0.083882,-0.687942,-0.8664,0.4578,-0.08268,2.35,2.57,2.66,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.83,3.71,2225,9.270833,59890.982833,87.112709,1008.473999,-226.760361,1.68983053474666,2.27840716505277,2.41973696346911,22.634399,799.678284,150.588699,121.304657,1195.630493,-10.649993,"CRUZINT"
17,16,38,11.002,3354.02,0.661249,-0.149046,0.683672,-0.270422,-0.96756,0.17149,-0.02961,3350.94,-0.256604,-0.673724,0.083895,-0.687904,-0.86722,0.45326,-0.08259,2.35,2.57,2.66,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.06,3.95,3.9,3.83,3.71,2230,9.291667,59891.003667,87.142746,1008.444885,-226.765793,1.68984188469269,2.27846363844075,2.41967801999335,22.633982,799.681946,150.593948,121.339417,1195.621826,-10.657298,"CRUZINT"
18,16,38,11.007,3354.04,0.661243,-0.149027,0.68371,-0.270352,-0.96779,0.17086,-0.02961,3350.96,-0.256392,-0.673819,0.083902,-0.687889,-0.87055,0.45152,-0.08503,2.35,2.57,2.66,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.84,3.71,2231,9.295833,59891.007833,87.145012,1008.431885,-226.764343,1.68983697130002,2.27847605573492,2.41966682108687,22.636974,799.674011,150.598862,121.340752,1195.614136,-10.654985,"CRUZINT"
19,16,38,11.041,3354.06,0.661285,-0.148962,0.683691,-0.270332,-0.96671,0.17153,-0.03148,3350.98,-0.25621,-0.673896,0.083992,-0.687871,-0.87184,0.45518,-0.08698,2.35,2.57,2.66,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.84,3.71,2239,9.329167,59891.041167,87.143555,1008.374817,-226.717453,1.68985019115079,2.27870594886478,2.41943471257148,22.608742,799.673706,150.629486,121.342461,1195.604004,-10.656143,"CRUZINT"
20,16,38,11.046,3354.08,0.661261,-0.14897,0.683729,-0.27029,-0.96697,0.17045,-0.03226,3351,-0.256157,-0.673881,0.083968,-0.687908,-0.87195,0.45958,-0.08562,2.35,2.57,2.66,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.84,3.71,2241,9.3375,59891.0495,87.131859,1008.364563,-226.704285,1.68988168579652,2.27870684261042,2.41942633318931,22.608025,799.668396,150.626678,121.339912,1195.594727,-10.643668,"CRUZINT"
21,16,38,11.083,3354.1,0.661437,-0.148888,0.683527,-0.270414,-0.96708,0.17039,-0.03355,3351.02,-0.256216,-0.67388,0.083871,-0.687899,-0.86923,0.45994,-0.08173,2.35,2.57,2.66,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.06,3.95,3.9,3.84,3.71,2250,9.375,59891.087,87.07872,1008.320435,-226.631332,1.69005376829355,2.27888273422115,2.41921019725277,22.584879,799.655457,150.638855,121.335129,1195.584473,-10.617163,"CRUZINT"
22,16,38,11.088,3354.12,0.661406,-0.148929,0.683546,-0.27042,-0.96917,0.17015,-0.03109,3351.04,-0.256301,-0.673914,0.083786,-0.687844,-0.86923,0.45342,-0.08308,2.35,2.57,2.66,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.94,3.9,3.84,3.71,2251,9.379167,59891.091167,87.074356,1008.307312,-226.625092,1.69005103317516,2.27891002838621,2.41918366443982,22.581486,799.651062,150.637085,121.330711,1195.581299,-10.611384,"CRUZINT"
23,16,38,11.12,3354.14,0.661393,-0.148929,0.683576,-0.270377,-0.96922,0.16961,-0.03174,3351.06,-0.256272,-0.673903,0.083531,-0.687896,-0.86942,0.45326,-0.08405,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.83,3.71,2258,9.408333,59891.120333,87.02459,1008.279907,-226.59343,1.69023249608908,2.27895716002865,2.41909347724147,22.576178,799.624329,150.651535,121.331818,1195.558716,-10.60322,"CRUZINT"
24,16,38,11.139,3354.16,0.661452,-0.148909,0.68355,-0.27031,-0.96842,0.16942,-0.03041,3351.08,-0.256129,-0.673996,0.083579,-0.687853,-0.86541,0.45785,-0.08316,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.06,3.95,3.9,3.84,3.71,2263,9.429167,59891.141167,86.981667,1008.252258,-226.587158,1.69032871441076,2.27896750533305,2.41906021748662,22.577808,799.601746,150.652344,121.31649,1195.533813,-10.602723,"CRUZINT"
25,16,38,11.144,3354.18,0.661417,-0.148913,0.683607,-0.270248,-0.96765,0.16973,-0.02818,3351.1,-0.25604,-0.674025,0.083607,-0.687855,-0.86597,0.45677,-0.08468,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.83,3.71,2264,9.433333,59891.145333,86.975258,1008.23938,-226.583023,1.69032235079699,2.27901575381691,2.41901368277313,22.58392,799.597778,150.650803,121.308487,1195.532715,-10.606032,"CRUZINT"
26,16,38,11.181,3354.2,0.661457,-0.148868,0.683568,-0.270274,-0.96767,0.16985,-0.02898,3351.12,-0.256063,-0.674082,0.083618,-0.687789,-0.87048,0.45612,-0.08793,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.84,3.71,2273,9.470833,59891.182833,86.87236,1008.159729,-226.511963,1.69061193595753,2.27918228373525,2.41877863282089,22.581354,799.587769,150.676773,121.287323,1195.483765,-10.586322,"CRUZINT"
27,16,38,11.186,3354.22,0.661404,-0.148873,0.68364,-0.270218,-0.96774,0.17051,-0.0283,3351.14,-0.256163,-0.674085,0.08353,-0.687759,-0.87132,0.45532,-0.08486,2.35,2.57,2.67,2.98,3.12,3.06,2.98,3.88,3.17,3.95,4.07,3.95,3.9,3.84,3.71,2274,9.475,59891.187,86.86171,1008.149292,-226.498138,1.69063919728298,2.27921226604047,2.41874224980226,22.588482,799.582703,150.676926,121.284035,1195.477539,-10.582129,"CRUZINT"
28,16,38,11.234,3354.24,0.661377,-0.148826,0.683715,-0.270121,-0.96852,0.17065,-0.02687,3351.16,-0.256232,-0.674033,0.083387,-0.687802,-0.87148,0.45673,-0.08426,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.83,3.71,2286,9.525,59891.237,86.672844,1008.080383,-226.398605,1.69107828178521,2.2793593862887,2.41849048229309,22.584803,799.576904,150.694565,121.220139,1195.437866,-10.53393,"CRUZINT"
29,16,38,11.239,3354.26,0.661383,-0.148807,0.683731,-0.270076,-0.97025,0.16942,-0.02972,3351.18,-0.256353,-0.674051,0.083283,-0.687752,-0.87055,0.45813,-0.08573,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.88,3.17,3.95,4.07,3.95,3.9,3.83,3.71,2287,9.529167,59891.241167,86.660156,1008.074158,-226.39502,1.69110327321826,2.27938935106589,2.41845463797173,22.588251,799.570313,150.69165,121.214737,1195.438965,-10.536283,"CRUZINT"
30,16,38,11.26,3354.28,0.661343,-0.148845,0.683764,-0.270069,-0.96962,0.17217,-0.03127,3351.2,-0.256463,-0.674021,0.083092,-0.687763,-0.86904,0.45653,-0.08595,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.83,3.71,2292,9.55,59891.262,86.607933,1008.060242,-226.370102,1.69123625337848,2.27940214584955,2.41840994180474,22.604261,799.560791,150.687027,121.200661,1195.428589,-10.519025,"CRUZINT"
31,16,38,11.265,3354.3,0.661306,-0.148941,0.683795,-0.27003,-0.96845,0.17086,-0.02823,3351.22,-0.256543,-0.674078,0.083025,-0.687686,-0.86816,0.45515,-0.08486,2.35,2.57,2.67,2.98,3.12,3.06,2.98,3.88,3.17,3.95,4.06,3.95,3.9,3.84,3.71,2293,9.554167,59891.266167,86.596329,1008.057861,-226.368591,1.69126772670447,2.27938891896375,2.41841554716304,22.602007,799.558289,150.691864,121.198418,1195.425293,-10.514169,"CRUZINT"
32,16,38,11.3,3354.32,0.66128,-0.14896,0.683842,-0.269963,-0.96819,0.16835,-0.0294,3351.24,-0.256575,-0.674141,0.082983,-0.687617,-0.86952,0.45585,-0.08618,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.84,3.71,2302,9.591667,59891.303667,86.492722,1008.034363,-226.32579,1.69146269593019,2.27940580455291,2.41835180783182,22.604509,799.552368,150.718689,121.148964,1195.396973,-10.49332,"CRUZINT"
33,16,38,11.32,3354.34,0.661251,-0.14897,0.6839,-0.269883,-0.96809,0.16966,-0.02862,3351.26,-0.256526,-0.673949,0.082879,-0.687836,-0.87061,0.456,-0.08953,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.84,3.71,2306,9.608333,59891.320333,86.465012,1008.021851,-226.309662,1.69144646601966,2.27945988161201,2.4183018603057,22.596296,799.544739,150.731308,121.116585,1195.396118,-10.486898,"CRUZINT"
34,16,38,11.325,3354.36,0.661269,-0.148924,0.683892,-0.269882,-0.96786,0.17062,-0.02865,3351.28,-0.256523,-0.673978,0.082909,-0.687804,-0.87057,0.4553,-0.08937,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.83,3.71,2308,9.616667,59891.328667,86.44519,1008.015869,-226.302231,1.69145834087069,2.27944725555799,2.41831157498234,22.591837,799.545532,150.736801,121.099945,1195.38623,-10.478936,"CRUZINT"
35,16,38,11.36,3354.38,0.66125,-0.14893,0.683931,-0.269827,-0.9698,0.17146,-0.02972,3351.3,-0.256574,-0.673904,0.08277,-0.687876,-0.86789,0.4567,-0.08695,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.83,3.71,2316,9.65,59891.362,86.375603,1007.992981,-226.270111,1.6914868703389,2.27948699489835,2.41826512589498,22.577143,799.518555,150.737091,121.038994,1195.374634,-10.452666,"CRUZINT"
36,16,38,11.366,3354.4,0.661274,-0.148943,0.683916,-0.2698,-0.96882,0.16987,-0.02902,3351.32,-0.256629,-0.673909,0.082756,-0.687852,-0.87036,0.45527,-0.08341,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.84,3.71,2317,9.654167,59891.366167,86.367416,1007.986877,-226.264847,1.69146976698375,2.2794973224596,2.41825896034034,22.572025,799.515259,150.74263,121.026314,1195.372925,-10.446115,"CRUZINT"
37,16,38,11.4,3354.42,0.661239,-0.148963,0.683958,-0.269767,-0.96983,0.16929,-0.03099,3351.34,-0.256629,-0.673931,0.082763,-0.687829,-0.87038,0.45651,-0.08566,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.84,3.71,2326,9.691667,59891.403667,86.293678,1007.991821,-226.250519,1.69151293658429,2.27941922012712,2.41832634388714,22.558151,799.479919,150.755783,120.963364,1195.352417,-10.428599,"CRUZINT"
38,16,38,11.404,3354.44,0.661174,-0.148989,0.684026,-0.269741,-0.96872,0.16764,-0.02949,3351.36,-0.256564,-0.673883,0.082675,-0.68791,-0.86989,0.45626,-0.08834,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.84,3.71,2327,9.695833,59891.407833,86.289261,1007.979736,-226.242783,1.69151080310753,2.27947325256155,2.4182730462201,22.554483,799.475952,150.755768,120.958885,1195.355103,-10.427609,"CRUZINT"
39,16,38,11.44,3354.46,0.661245,-0.14896,0.683961,-0.269747,-0.96908,0.16827,-0.02989,3351.38,-0.256507,-0.67392,0.082772,-0.687884,-0.87055,0.45729,-0.09161,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.16,3.95,4.07,3.95,3.9,3.84,3.71,2335,9.729167,59891.441167,86.276405,1007.979614,-226.23056,1.69139009125618,2.27941965409744,2.4183554969129,22.512682,799.446594,150.76857,120.911934,1195.345459,-10.397148,"CRUZINT"
40,16,38,11.446,3354.48,0.661204,-0.148955,0.684022,-0.269694,-0.96903,0.16933,-0.02958,3351.4,-0.256452,-0.673777,0.082773,-0.688045,-0.86794,0.45381,-0.08768,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.84,3.71,2337,9.7375,59891.4495,86.26516,1007.975098,-226.227798,1.69137436596109,2.27939569064908,2.4183831476734,22.502161,799.435791,150.772141,120.895538,1195.332153,-10.393209,"CRUZINT"
41,16,38,11.482,3354.5,0.661255,-0.148927,0.683979,-0.269695,-0.96922,0.16985,-0.02926,3351.42,-0.256484,-0.673755,0.082803,-0.688051,-0.86747,0.453,-0.08562,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.89,3.84,3.71,2345,9.770833,59891.482833,86.255859,1007.936462,-226.208389,1.69139003524766,2.27940953533581,2.4183655878785,22.453539,799.415283,150.772446,120.89019,1195.293701,-10.38042,"CRUZINT"
42,16,38,11.487,3354.52,0.661211,-0.148919,0.684047,-0.269636,-0.96936,0.17006,-0.03195,3351.44,-0.256484,-0.673787,0.082858,-0.688013,-0.86539,0.45457,-0.08519,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.17,3.95,4.07,3.95,3.9,3.84,3.7,2346,9.775,59891.487,86.258102,1007.936462,-226.206741,1.69141255436813,2.27940292959722,2.4183667454911,22.455591,799.410278,150.769745,120.897827,1195.286621,-10.385044,"CRUZINT"
43,16,38,11.519,3354.54,0.66116,-0.148927,0.684107,-0.269603,-0.96927,0.1691,-0.02893,3351.46,-0.256413,-0.673842,0.082947,-0.687975,-0.87015,0.45471,-0.08733,2.36,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.16,3.95,4.07,3.95,3.89,3.84,3.7,2354,9.808333,59891.520333,86.288551,1007.919434,-226.193344,1.69139986039245,2.27936590029032,2.41840667967804,22.440378,799.389893,150.765091,120.925095,1195.263916,-10.361254,"CRUZINT"
44,16,38,11.524,3354.56,0.661204,-0.148884,0.684079,-0.269589,-0.9692,0.17083,-0.03066,3351.48,-0.25637,-0.673918,0.083,-0.68791,-0.87277,0.453,-0.08801,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.16,3.95,4.06,3.95,3.9,3.84,3.71,2355,9.8125,59891.5245,86.288307,1007.918457,-226.191788,1.69143263489299,2.27937213776361,2.41839257663754,22.437988,799.387146,150.771286,120.933266,1195.259155,-10.368315,"CRUZINT"
45,16,38,11.56,3354.58,0.661149,-0.148881,0.684159,-0.269524,-0.96804,0.16999,-0.02588,3351.5,-0.256326,-0.673962,0.082908,-0.687894,-0.87299,0.45592,-0.08657,2.36,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.16,3.95,4.07,3.95,3.89,3.84,3.71,2364,9.85,59891.562,86.293518,1007.911804,-226.15654,1.69143918132709,2.2794237257486,2.41833962288401,22.441902,799.39325,150.770859,120.940712,1195.265747,-10.340888,"CRUZINT"
46,16,38,11.565,3354.6,0.661168,-0.148788,0.684163,-0.269519,-0.96892,0.17085,-0.02569,3351.52,-0.256295,-0.674003,0.082912,-0.687865,-0.86802,0.45979,-0.08407,2.36,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.16,3.95,4.07,3.95,3.9,3.84,3.7,2365,9.854167,59891.566167,86.292038,1007.908936,-226.155243,1.69145904936902,2.27946099333211,2.41829772263495,22.441036,799.395813,150.775528,120.944679,1195.269775,-10.349014,"CRUZINT"
47,16,38,11.602,3354.62,0.661135,-0.148793,0.684206,-0.269488,-0.97001,0.17065,-0.02771,3351.54,-0.256329,-0.674043,0.082922,-0.687812,-0.86485,0.45956,-0.08644,2.36,2.57,2.67,2.97,3.12,3.06,2.98,3.88,3.16,3.95,4.07,3.95,3.9,3.84,3.7,2374,9.891667,59891.603667,86.316635,1007.881531,-226.145737,1.6914744424537,2.27952258032185,2.41823267932288,22.478527,799.395935,150.774338,120.973816,1195.256592,-10.351025,"CRUZINT"
48,16,38,11.607,3354.64,0.661107,-0.148808,0.684245,-0.269449,-0.9702,0.17144,-0.02715,3351.56,-0.256375,-0.673983,0.082901,-0.687856,-0.86668,0.45314,-0.08798,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.16,3.95,4.07,3.95,3.9,3.84,3.71,2375,9.895833,59891.607833,86.324951,1007.879883,-226.14296,1.69143969901604,2.27948069485019,2.41828276155548,22.478195,799.396179,150.774521,120.972778,1195.248901,-10.335121,"CRUZINT"
49,16,38,11.64,3354.66,0.661135,-0.14872,0.684241,-0.269439,-0.97084,0.17113,-0.02802,3351.58,-0.25642,-0.673998,0.082963,-0.687818,-0.87263,0.44784,-0.08629,2.36,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.16,3.95,4.07,3.95,3.9,3.83,3.7,2383,9.929167,59891.641167,86.339699,1007.865417,-226.099365,1.6915905863098,2.27952401388642,2.4182032627684,22.504084,799.406372,150.775467,121.029495,1195.237671,-10.313852,"CRUZINT"
50,16,38,11.645,3354.68,0.661107,-0.148737,0.684284,-0.269388,-0.96774,0.17045,-0.02588,3351.6,-0.256378,-0.673941,0.083064,-0.687876,-0.87322,0.45569,-0.08292,2.35,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.16,3.95,4.07,3.95,3.9,3.84,3.71,2384,9.933333,59891.645333,86.338234,1007.864014,-226.093338,1.69163242531078,2.27953463450946,2.41818259659267,22.507139,799.409241,150.781189,121.039749,1195.237305,-10.313242,"CRUZINT"
51,16,38,11.694,3354.7,0.6612,-0.14874,0.684201,-0.269371,-0.96971,0.1697,-0.02745,3351.62,-0.256391,-0.674019,0.083001,-0.687803,-0.86757,0.46392,-0.08292,2.36,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.16,3.95,4.07,3.95,3.9,3.84,3.7,2396,9.983333,59891.695333,86.380516,1007.887817,-226.08255,1.69204158543743,2.27952603369994,2.41809231918622,22.551964,799.440308,150.795349,121.199738,1195.263428,-10.314822,"CRUZINT"
52,16,38,11.699,3354.72,0.661188,-0.148746,0.684232,-0.269315,-0.96875,0.16954,-0.02745,3351.64,-0.256435,-0.674122,0.082982,-0.687688,-0.86932,0.46116,-0.08991,2.36,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.16,3.95,4.07,3.95,3.9,3.84,3.7,2397,9.9875,59891.6995,86.390686,1007.893799,-226.092361,1.69208072394653,2.27950264147334,2.41810614321799,22.556505,799.441956,150.793533,121.220863,1195.263062,-10.323421,"CRUZINT"
53,16,38,11.72,3354.74,0.661174,-0.148786,0.684248,-0.26929,-0.9684,0.17072,-0.02794,3351.66,-0.256454,-0.67407,0.082943,-0.687736,-0.86918,0.45363,-0.09054,2.36,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.16,3.95,4.07,3.95,3.9,3.84,3.7,2402,10.008333,59891.720333,86.438667,1007.900818,-226.12085,1.69210420658608,2.27945566821075,2.41814723851845,22.576483,799.467468,150.782166,121.277611,1195.270874,-10.331341,"CRUZINT"
54,16,38,11.725,3354.76,0.661331,-0.148493,0.68408,-0.269492,-0.96638,0.17078,-0.02851,3351.68,-0.256348,-0.674158,0.083023,-0.68768,-0.86656,0.45274,-0.08221,2.36,2.57,2.67,2.97,3.12,3.06,2.98,3.87,3.16,3.95,4.07,3.95,3.9,3.84,3.7,2404,10.016667,59891.728667,86.459412,1007.896912,-226.136215,1.69211645137862,2.27949315088405,2.41810694565422,22.581821,799.478943,150.781311,121.301376,1195.272583,-10.357354,"CRUZINT"
