,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Brazo,Brazo,Brazo,Brazo,Brazo,Brazo,Brazo,Espalda,Espalda,Espalda,Espalda,Espalda,Espalda,Espalda,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 2:Marker1,Rigid Body 2:Marker1,Rigid Body 2:Marker1,Rigid Body 2:Marker2,Rigid Body 2:Marker2,Rigid Body 2:Marker2,Rigid Body 2:Marker3,Rigid Body 2:Marker3,Rigid Body 2:Marker3,MarkerSet:Referencia,MarkerSet:Referencia,MarkerSet:Referencia
,,"4E2997431BD511E85D0998737888968D","4E2997431BD511E85D0998737888968D","4E2997431BD511E85D0998737888968D","4E2997431BD511E85D0998737888968D","4E2997431BD511E85D0998737888968D","4E2997431BD511E85D0998737888968D","4E2997431BD511E85D0998737888968D","5DD76F7B1BD511E85D0998737888968D","5DD76F7B1BD511E85D0998737888968D","5DD76F7B1BD511E85D0998737888968D","5DD76F7B1BD511E85D0998737888968D","5DD76F7B1BD511E85D0998737888968D","5DD76F7B1BD511E85D0998737888968D","5DD76F7B1BD511E85D0998737888968D","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E3573200000001","8392B20CF49E3573200000001","8392B20CF49E3573200000001","8392B20CF49E3573200000002","8392B20CF49E3573200000002","8392B20CF49E3573200000002","8392B20CF49E3573200000003","8392B20CF49E3573200000003","8392B20CF49E3573200000003","8392B20CF49E35717CBE065A00000000","8392B20CF49E35717CBE065A00000000","8392B20CF49E35717CBE065A00000000"
,,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
29,0.241667,-3.299137,-3.200853,-4.916486,-309.837311,915.353760,-11.166145,0.578752,3.866099,6.945423,0.688780,-118.073151,833.438354,269.710510,1.045731,-318.434753,852.868408,-14.050421,-307.242706,973.810059,3.342152,-303.823090,919.276001,-22.576332,,,,-120.659531,829.297913,268.227692,-120.444893,761.653442,265.819153,-242.063446,1144.089111,88.366409
30,0.250000,-3.288318,-3.203147,-4.925269,-309.850616,915.387268,-11.116408,0.583533,3.888868,7.093333,0.687529,-118.060410,833.442078,269.752106,1.045731,-318.455963,852.904968,-14.015357,-307.247192,973.836182,3.401875,-303.841492,919.313171,-22.516191,,,,-120.645195,829.310852,268.272919,-120.436401,761.649475,265.839844,-242.046417,1144.103638,88.428101
31,0.258333,-3.287487,-3.183710,-4.924234,-309.870026,915.417725,-11.064508,0.584998,3.880430,6.760450,0.694402,-118.039391,833.450439,269.788208,1.045731,-318.478241,852.934631,-13.958934,-307.263458,973.864319,3.458351,-303.857361,919.345825,-22.475750,,,,-120.616913,829.320190,268.295044,-120.412498,761.657776,265.871033,-242.033966,1144.121948,88.497261
32,0.266667,-3.279483,-3.165805,-4.929506,-309.884796,915.440369,-11.008017,0.584713,3.888848,6.965321,0.699036,-118.024338,833.458679,269.822296,1.045731,-318.501373,852.955994,-13.908256,-307.266663,973.889038,3.520161,-303.872864,919.372803,-22.421986,,,,-120.610565,829.325073,268.336548,-120.383057,761.671082,265.902924,-242.029312,1144.136597,88.557739
33,0.275000,-3.281616,-3.195194,-4.930709,-309.908630,915.472778,-10.955885,0.579637,3.882909,6.803080,0.703591,-118.024117,833.454956,269.860046,1.045731,-318.523560,852.984741,-13.857662,-307.297852,973.929443,3.571033,-303.887787,919.404419,-22.371233,,,,-120.606003,829.319580,268.368439,-120.380554,761.667969,265.939941,-242.016388,1144.150024,88.623741
34,0.283333,-3.282475,-3.192650,-4.931930,-309.928894,915.499023,-10.895561,0.580442,3.904830,6.917444,0.705552,-118.003410,833.451599,269.888641,1.045731,-318.544708,853.012878,-13.796554,-307.316742,973.953369,3.630996,-303.910889,919.429199,-22.308409,,,,-120.583443,829.319336,268.400879,-120.359749,761.660889,265.945679,-242.019104,1144.174927,88.679352
35,0.291667,-3.279917,-3.190431,-4.936413,-309.953247,915.522156,-10.839114,0.582401,3.903758,6.875223,0.732275,-118.027802,833.455139,269.919250,1.045731,-318.575714,853.036560,-13.740391,-307.338074,973.972107,3.694564,-303.927032,919.453857,-22.262514,,,,-120.604454,829.328857,268.427399,-120.352264,761.659119,265.972870,-242.015640,1144.191162,88.737320
36,0.300000,-3.279711,-3.185476,-4.932639,-309.974457,915.543213,-10.794372,0.582160,3.917894,6.969491,0.733022,-118.014725,833.459045,269.945007,1.045731,-318.593903,853.057800,-13.694674,-307.361389,973.992249,3.740609,-303.950500,919.474243,-22.217958,,,,-120.592834,829.336426,268.454926,-120.337250,761.660950,265.985443,-242.032684,1144.203613,88.788841
37,0.308333,-3.277334,-3.202170,-4.941030,-309.994812,915.550964,-10.736340,0.580815,3.938021,7.027268,0.734261,-118.010605,833.461731,269.970490,1.045731,-318.621368,853.059937,-13.641151,-307.379303,974.006897,3.802359,-303.957672,919.488342,-22.167624,,,,-120.592537,829.338318,268.481171,-120.327744,761.667419,265.988037,-242.043488,1144.207520,88.856636
38,0.316667,-3.273331,-3.178503,-4.935231,-310.013733,915.549011,-10.691586,0.584031,3.941303,7.014882,0.740602,-118.014328,833.470276,269.994934,1.045731,-318.638000,853.061646,-13.594362,-307.399780,973.994507,3.855854,-303.975647,919.485229,-22.133797,,,,-120.591965,829.354492,268.503632,-120.327713,761.668884,266.007843,-242.066513,1144.216431,88.895996
39,0.325000,-3.271183,-3.178720,-4.928703,-310.037598,915.547180,-10.643100,0.585624,3.946240,6.951925,0.756369,-118.035057,833.462524,270.009796,1.045731,-318.655457,853.053894,-13.547212,-307.428864,973.996643,3.905386,-304.000031,919.490601,-22.083490,,,,-120.603920,829.356567,268.514343,-120.336624,761.650452,266.012299,-242.092239,1144.220215,88.931625
40,0.333333,-3.267168,-3.177854,-4.924685,-310.064056,915.551025,-10.598525,0.590523,3.958678,7.106996,0.763151,-118.027428,833.480469,270.026581,1.045731,-318.677948,853.057678,-13.505612,-307.460938,973.995544,3.954738,-304.020660,919.499878,-22.045046,,,,-120.599571,829.374817,268.536346,-120.317490,761.668396,266.019226,-242.112869,1144.221680,88.977654
41,0.341667,-3.262166,-3.149789,-4.919434,-310.091797,915.553528,-10.556337,0.591492,3.955591,7.016059,0.777193,-118.051010,833.479675,270.039917,1.045731,-318.703308,853.056274,-13.465038,-307.482391,974.001770,3.996342,-304.058258,919.508118,-21.998287,,,,-120.619057,829.375366,268.545654,-120.326401,761.665222,266.030579,-242.145126,1144.228149,89.014175
42,0.350000,-3.265591,-3.166239,-4.918140,-310.132172,915.559204,-10.515803,0.591961,3.973589,7.261227,0.780202,-118.071457,833.487549,270.056610,1.045731,-318.739990,853.057556,-13.423293,-307.529297,974.012634,4.033267,-304.093719,919.518127,-21.957129,,,,-120.652733,829.376038,268.570892,-120.330215,761.683655,266.034363,-242.185272,1144.248169,89.051727
43,0.358333,-3.259862,-3.164143,-4.909351,-310.169708,915.571594,-10.478877,0.605827,3.964963,7.125718,0.786665,-118.080391,833.502014,270.067596,1.045731,-318.769989,853.072144,-13.388938,-307.577301,974.006775,4.081190,-304.128906,919.538513,-21.922201,,,,-120.655121,829.397461,268.575470,-120.336830,761.691162,266.050293,-242.232101,1144.262817,89.089989
44,0.366667,-3.258937,-3.165281,-4.907401,-310.214417,915.590637,-10.445796,0.603913,3.962812,7.187854,0.803351,-118.095345,833.514526,270.079559,1.045731,-318.812469,853.088074,-13.356704,-307.624603,974.030762,4.114866,-304.170441,919.560120,-21.892399,,,,-120.675415,829.403442,268.590027,-120.324402,761.709961,266.064636,-242.282822,1144.282715,89.128487
