      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9
           1          16          52      14.467      867.68    0.751191    0.029701   -0.659375   -0.007414     0.97672     0.01837    -0.12833        1.59        1.85        1.48        1.56        1.37        1.13        2.02        1.74        1.46        1.86
           2          16          52      14.591      872.28    0.758781    0.008218   -0.650310   -0.035794     0.98877    -0.04459    -0.15775        1.59        1.85        1.48        1.56        1.36        1.13        2.02        1.75        1.46        1.86
           3          16          52      14.603      872.30    0.758726    0.008188   -0.650380   -0.035682     0.98877    -0.04410    -0.15872        1.59        1.85        1.48        1.55        1.36        1.13        2.02        1.74        1.46        1.86
           4          16          52      14.608      872.31    0.758740    0.008111   -0.650364   -0.035685     0.98672    -0.04388    -0.15820        1.59        1.85        1.48        1.55        1.37        1.13        2.02        1.75        1.46        1.86
           5          16          52      14.613      872.32    0.758748    0.008042   -0.650357   -0.035676     0.98450    -0.04391    -0.15686        1.59        1.85        1.48        1.55        1.36        1.13        2.02        1.75        1.46        1.86
           6          16          52      14.623      872.33    0.758762    0.007983   -0.650342   -0.035670     0.98425    -0.04489    -0.15726        1.59        1.85        1.48        1.55        1.36        1.13        2.02        1.75        1.46        1.86
           7          16          52      14.628      872.34    0.758775    0.007942   -0.650328   -0.035662     0.98538    -0.04651    -0.15601        1.59        1.85        1.48        1.56        1.36        1.13        2.02        1.75        1.46        1.86
           8          16          52      14.632      872.35    0.758534    0.008171   -0.650591   -0.035942     0.98624    -0.04843    -0.15558        1.59        1.85        1.48        1.56        1.37        1.13        2.02        1.74        1.46        1.86
           9          16          52      14.641      872.36    0.758540    0.008134   -0.650584   -0.035926     0.98593    -0.04831    -0.15811        1.59        1.85        1.48        1.56        1.36        1.13        2.02        1.75        1.46        1.86
          10          16          52      14.645      872.37    0.758538    0.008098   -0.650587   -0.035917     0.98514    -0.05060    -0.15680        1.59        1.85        1.48        1.55        1.37        1.13        2.02        1.75        1.46        1.86
          11          16          52      14.662      872.38    0.758541    0.008081   -0.650585   -0.035912     0.98459    -0.04932    -0.15607        1.59        1.85        1.48        1.55        1.36        1.13        2.02        1.75        1.46        1.86
          12          16          52      14.669      872.39    0.758539    0.008067   -0.650587   -0.035923     0.98608    -0.04846    -0.15665        1.59        1.85        1.48        1.55        1.37        1.13        2.02        1.75        1.46        1.86
          13          16          52      14.673      872.40    0.758368    0.008289   -0.650783   -0.035932     0.98593    -0.04868    -0.15692        1.59        1.85        1.48        1.56        1.36        1.13        2.02        1.75        1.46        1.86
          14          16          52      14.681      872.41    0.758367    0.008291   -0.650783   -0.035938     0.98474    -0.04614    -0.15677        1.59        1.85        1.48        1.56        1.36        1.13        2.02        1.75        1.46        1.86
          15          16          52      14.688      872.42    0.758368    0.008305   -0.650782   -0.035951     0.98721    -0.04639    -0.15677        1.59        1.85        1.48        1.56        1.36        1.13        2.02        1.75        1.46        1.86
          16          16          52      14.694      872.43    0.758374    0.008335   -0.650774   -0.035955     0.98788    -0.04678    -0.15701        1.59        1.85        1.48        1.56        1.36        1.13        2.02        1.74        1.46        1.86
          17          16          52      14.702      872.44    0.758387    0.008357   -0.650759   -0.035951     0.98792    -0.04510    -0.15784        1.59        1.85        1.48        1.55        1.37        1.13        2.02        1.75        1.46        1.86
          18          16          52      14.708      872.45    0.758226    0.008592   -0.650942   -0.035984     0.98682    -0.04684    -0.15714        1.59        1.85        1.48        1.56        1.36        1.13        2.02        1.74        1.46        1.86
          19          16          52      14.712      872.46    0.758234    0.008608   -0.650932   -0.035979     0.98734    -0.04547    -0.15659        1.59        1.85        1.48        1.55        1.36        1.13        2.02        1.75        1.47        1.86
          20          16          52      14.722      872.47    0.758244    0.008630   -0.650920   -0.035992     0.98691    -0.04694    -0.15616        1.59        1.85        1.48        1.56        1.36        1.13        2.02        1.75        1.46        1.86
          21          16          52      14.729      872.48    0.758253    0.008655   -0.650907   -0.036015     0.98749    -0.04675    -0.15466        1.59        1.85        1.48        1.56        1.35        1.13        2.03        1.75        1.46        1.85
          22          16          52      14.735      872.49    0.758268    0.008675   -0.650889   -0.036039     0.98810    -0.04489    -0.15732        1.59        1.85        1.48        1.56        1.34        1.13        2.03        1.75        1.46        1.85
          23          16          52      14.744      872.50    0.758137    0.008886   -0.651035   -0.036104     0.98749    -0.04449    -0.15567        1.58        1.85        1.48        1.56        1.33        1.13        2.03        1.75        1.47        1.84
          24          16          52      14.748      872.51    0.758158    0.008905   -0.651008   -0.036135     0.98624    -0.04391    -0.15652        1.58        1.85        1.47        1.56        1.33        1.13        2.03        1.75        1.47        1.84
          25          16          52      14.753      872.52    0.758180    0.008925   -0.650980   -0.036164     0.98376    -0.04425    -0.15756        1.58        1.85        1.48        1.56        1.32        1.13        2.03        1.75        1.47        1.84
          26          16          52      14.761      872.53    0.758207    0.008938   -0.650947   -0.036187     0.98279    -0.04550    -0.15631        1.58        1.85        1.47        1.56        1.32        1.13        2.03        1.75        1.47        1.84
          27          16          52      14.767      872.54    0.758230    0.008945   -0.650920   -0.036214     0.98480    -0.04562    -0.15546        1.58        1.84        1.47        1.57        1.33        1.13        2.03        1.75        1.47        1.84
          28          16          52      14.772      872.55    0.758104    0.009127   -0.651063   -0.036218     0.98465    -0.04544    -0.15604        1.58        1.85        1.47        1.56        1.33        1.13        2.03        1.75        1.47        1.84
          29          16          52      14.781      872.56    0.758125    0.009133   -0.651037   -0.036244     0.98691    -0.04535    -0.15625        1.58        1.85        1.47        1.56        1.33        1.13        2.03        1.75        1.47        1.84
          30          16          52      14.786      872.57    0.758138    0.009152   -0.651021   -0.036269     0.98792    -0.04623    -0.15475        1.58        1.85        1.47        1.56        1.33        1.13        2.03        1.75        1.47        1.84
          31          16          52      14.790      872.58    0.758153    0.009178   -0.651001   -0.036297     0.98755    -0.04413    -0.15683        1.58        1.85        1.47        1.57        1.33        1.13        2.03        1.75        1.47        1.84
          32          16          52      14.794      872.59    0.758160    0.009217   -0.650991   -0.036331     0.98877    -0.04333    -0.15549        1.58        1.85        1.47        1.57        1.33        1.13        2.03        1.75        1.47        1.84
          33          16          52      14.801      872.60    0.758180    0.009291   -0.650977   -0.036141     0.98877    -0.04327    -0.15912        1.58        1.85        1.48        1.57        1.34        1.13        2.04        1.75        1.47        1.84
          34          16          52      14.807      872.61    0.758202    0.009331   -0.650948   -0.036180     0.98907    -0.04169    -0.15668        1.58        1.85        1.47        1.56        1.33        1.13        2.04        1.75        1.47        1.85
          35          16          52      14.811      872.62    0.758226    0.009344   -0.650918   -0.036206     0.98996    -0.04102    -0.15924        1.58        1.85        1.48        1.57        1.34        1.13        2.04        1.75        1.47        1.84
          36          16          52      14.821      872.63    0.758247    0.009363   -0.650893   -0.036214     0.98840    -0.04239    -0.15787        1.58        1.85        1.47        1.57        1.34        1.13        2.04        1.75        1.47        1.85
          37          16          52      14.827      872.64    0.758268    0.009374   -0.650868   -0.036221     0.98773    -0.04120    -0.15829        1.58        1.85        1.48        1.57        1.34        1.13        2.04        1.75        1.47        1.85
          38          16          52      14.832      872.65    0.758191    0.009560   -0.650967   -0.036015     0.98639    -0.04214    -0.15637        1.58        1.85        1.48        1.57        1.34        1.13        2.04        1.75        1.47        1.85
          39          16          52      14.840      872.66    0.758223    0.009564   -0.650929   -0.036034     0.98398    -0.03998    -0.15726        1.59        1.85        1.48        1.57        1.34        1.13        2.04        1.75        1.47        1.85
          40          16          52      14.846      872.67    0.758247    0.009548   -0.650901   -0.036040     0.98505    -0.04117    -0.15509        1.59        1.85        1.48        1.57        1.34        1.13        2.04        1.75        1.47        1.85
          41          16          52      14.851      872.68    0.758272    0.009533   -0.650871   -0.036058     0.98367    -0.04074    -0.15707        1.59        1.85        1.48        1.56        1.34        1.13        2.04        1.75        1.47        1.85
          42          16          52      14.862      872.69    0.758283    0.009530   -0.650857   -0.036079     0.98123    -0.04132    -0.15933        1.58        1.85        1.48        1.57        1.34        1.13        2.04        1.75        1.47        1.85
          43          16          52      14.868      872.70    0.758237    0.009675   -0.650918   -0.035899     0.97934    -0.04144    -0.15771        1.59        1.85        1.48        1.57        1.34        1.13        2.04        1.75        1.47        1.85
          44          16          52      14.872      872.71    0.758270    0.009708   -0.650879   -0.035905     0.97620    -0.03925    -0.15732        1.59        1.85        1.48        1.57        1.34        1.13        2.04        1.75        1.47        1.85
          45          16          52      14.880      872.72    0.758297    0.009745   -0.650846   -0.035916     0.97583    -0.04065    -0.15649        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          46          16          52      14.889      872.73    0.758331    0.009756   -0.650807   -0.035900     0.97943    -0.04172    -0.15714        1.59        1.85        1.48        1.57        1.34        1.13        2.04        1.75        1.47        1.85
          47          16          52      14.902      872.74    0.758362    0.009742   -0.650773   -0.035864     0.98392    -0.04559    -0.15771        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          48          16          52      14.908      872.75    0.758265    0.009846   -0.650877   -0.036011     0.98837    -0.04749    -0.15729        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          49          16          52      14.912      872.76    0.758263    0.009825   -0.650881   -0.035994     0.99176    -0.04712    -0.16046        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          50          16          52      14.921      872.77    0.758263    0.009835   -0.650880   -0.035996     0.99368    -0.04587    -0.16122        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          51          16          52      14.954      872.78    0.758264    0.009873   -0.650878   -0.036005     0.99075    -0.04587    -0.15979        1.59        1.85        1.48        1.56        1.35        1.13        2.04        1.75        1.47        1.85
          52          16          52      14.965      872.79    0.758264    0.009936   -0.650874   -0.036051     0.98996    -0.04346    -0.15976        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          53          16          52      14.973      872.80    0.758248    0.010055   -0.650895   -0.035974     0.98856    -0.03989    -0.16080        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          54          16          52      14.985      872.81    0.758258    0.010098   -0.650880   -0.036033     0.98642    -0.03973    -0.16061        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          55          16          52      14.992      872.82    0.758275    0.010085   -0.650860   -0.036052     0.98599    -0.03979    -0.15933        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          56          16          52      14.998      872.83    0.758311    0.010038   -0.650817   -0.036057     0.98456    -0.04016    -0.15909        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          57          16          52      15.011      872.84    0.758350    0.009991   -0.650773   -0.036057     0.98523    -0.04239    -0.15866        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          58          16          52      15.016      872.85    0.758373    0.009980   -0.650747   -0.036039     0.98505    -0.04349    -0.15964        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          59          16          52      15.029      872.86    0.758409    0.009966   -0.650702   -0.036090     0.98520    -0.04355    -0.15704        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.86
          60          16          52      15.037      872.87    0.758441    0.009967   -0.650662   -0.036142     0.98660    -0.04062    -0.15988        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          61          16          52      15.048      872.88    0.758479    0.009982   -0.650616   -0.036180     0.98529    -0.03787    -0.15747        1.59        1.86        1.48        1.56        1.35        1.13        2.04        1.75        1.47        1.85
          62          16          52      15.062      872.89    0.758515    0.010008   -0.650571   -0.036220     0.98587    -0.03720    -0.15683        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          63          16          52      15.072      872.90    0.758441    0.010191   -0.650664   -0.036058     0.98483    -0.03683    -0.15765        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          64          16          52      15.081      872.91    0.758460    0.010194   -0.650641   -0.036075     0.98468    -0.03955    -0.15573        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          65          16          52      15.091      872.92    0.758483    0.010187   -0.650614   -0.036075     0.98468    -0.04047    -0.15491        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          66          16          52      15.102      872.93    0.758498    0.010174   -0.650597   -0.036080     0.98569    -0.04163    -0.15414        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          67          16          52      15.108      872.94    0.758504    0.010146   -0.650590   -0.036085     0.98639    -0.04312    -0.15656        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.86
          68          16          52      15.121      872.95    0.758488    0.010191   -0.650619   -0.035872     0.98587    -0.04208    -0.15939        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          69          16          52      15.127      872.96    0.758490    0.010167   -0.650616   -0.035893     0.98242    -0.04071    -0.16141        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          70          16          52      15.132      872.97    0.758486    0.010149   -0.650620   -0.035912     0.98285    -0.04114    -0.15924        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          71          16          52      15.144      872.98    0.758492    0.010115   -0.650613   -0.035926     0.98410    -0.04236    -0.16043        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          72          16          52      15.150      872.99    0.758502    0.010086   -0.650601   -0.035943     0.98590    -0.04300    -0.16052        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          73          16          52      15.162      873.00    0.758490    0.010133   -0.650623   -0.035785     0.98566    -0.04355    -0.16071        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          74          16          52      15.169      873.01    0.758511    0.010125   -0.650598   -0.035788     0.98557    -0.04245    -0.15936        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          75          16          52      15.179      873.02    0.758535    0.010119   -0.650570   -0.035795     0.98584    -0.04077    -0.15994        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          76          16          52      15.188      873.03    0.758545    0.010125   -0.650557   -0.035812     0.98547    -0.04044    -0.15921        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          77          16          52      15.194      873.04    0.758555    0.010136   -0.650544   -0.035835     0.98575    -0.04068    -0.15817        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          78          16          52      15.205      873.05    0.758460    0.010321   -0.650662   -0.035647     0.98575    -0.04068    -0.15768        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          79          16          52      15.212      873.06    0.758474    0.010308   -0.650646   -0.035654     0.98615    -0.04095    -0.15656        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          80          16          52      15.246      873.07    0.758494    0.010283   -0.650622   -0.035658     0.98682    -0.04056    -0.15588        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          81          16          52      15.255      873.08    0.758506    0.010270   -0.650609   -0.035660     0.98679    -0.04187    -0.15710        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          82          16          52      15.264      873.09    0.758504    0.010255   -0.650611   -0.035661     0.98450    -0.04108    -0.15799        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          83          16          52      15.284      873.10    0.758431    0.010365   -0.650703   -0.035519     0.98395    -0.04037    -0.15826        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          84          16          52      15.346      873.11    0.758437    0.010327   -0.650696   -0.035519     0.98331    -0.04126    -0.15826        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.86
          85          16          52      15.396      873.12    0.758441    0.010289   -0.650692   -0.035506     0.98514    -0.04333    -0.15802        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          86          16          52      15.446      873.13    0.758452    0.010252   -0.650682   -0.035493     0.98474    -0.04413    -0.15677        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          87          16          52      15.499      873.14    0.758458    0.010219   -0.650675   -0.035490     0.98410    -0.04468    -0.15942        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          88          16          52      15.550      873.20    0.758332    0.010340   -0.650832   -0.035252     0.98627    -0.04297    -0.15891        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          89          16          52      15.604      873.25    0.758293    0.010419   -0.650886   -0.035086     0.98666    -0.04071    -0.15744        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          90          16          52      15.659      873.30    0.758268    0.010382   -0.650919   -0.035007     0.98752    -0.04083    -0.15738        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          91          16          52      15.713      873.36    0.758256    0.010255   -0.650947   -0.034803     0.98514    -0.04080    -0.15729        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.86
          92          16          52      15.768      873.41    0.758292    0.010156   -0.650916   -0.034632     0.98593    -0.04141    -0.15732        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          93          16          52      15.819      873.46    0.758317    0.009898   -0.650895   -0.034540     0.97961    -0.04248    -0.15955        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          94          16          52      15.871      873.51    0.758347    0.009787   -0.650862   -0.034536     0.98859    -0.04755    -0.16064        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          95          16          52      15.927      873.57    0.758292    0.010077   -0.650924   -0.034482     0.98264    -0.03641    -0.15491        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          96          16          52      15.981      873.62    0.758270    0.009797   -0.650956   -0.034453     0.98956    -0.03729    -0.15906        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          97          16          52      16.029      873.68    0.758304    0.009430   -0.650928   -0.034348     0.99039    -0.04214    -0.15836        1.59        1.85        1.48        1.57        1.35        1.13        2.05        1.75        1.47        1.85
          98          16          52      16.087      873.73    0.758358    0.009142   -0.650868   -0.034356     0.98102    -0.04095    -0.15848        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
          99          16          52      16.133      873.80    0.758455    0.008796   -0.650758   -0.034385     0.98822    -0.04190    -0.16037        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
         100          16          52      16.195      873.83    0.758485    0.008590   -0.650723   -0.034460     0.98599    -0.04422    -0.15851        1.59        1.86        1.48        1.57        1.35        1.14        2.04        1.75        1.47        1.85
         101          16          52      16.247      873.89    0.758565    0.008259   -0.650623   -0.034639     0.98618    -0.04611    -0.15891        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.86
         102          16          52      16.295      873.94    0.758585    0.008167   -0.650588   -0.034894     0.98486    -0.04196    -0.15710        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
         103          16          52      16.348      873.99    0.758606    0.008137   -0.650554   -0.035073     0.99084    -0.04181    -0.15796        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.86
         104          16          52      16.398      874.04    0.758649    0.008022   -0.650497   -0.035235     0.98471    -0.04504    -0.15967        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
         105          16          52      16.453      874.10    0.758661    0.007924   -0.650473   -0.035438     0.98813    -0.04507    -0.16110        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
         106          16          52      16.511      874.15    0.758741    0.007856   -0.650377   -0.035495     0.98715    -0.04675    -0.16019        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.86
         107          16          52      16.563      874.21    0.758797    0.007699   -0.650310   -0.035568     0.98425    -0.04782    -0.16309        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
         108          16          52      16.612      874.26    0.758839    0.007783   -0.650267   -0.035427     0.97784    -0.04471    -0.16006        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
         109          16          52      16.669      874.31    0.758841    0.007923   -0.650270   -0.035318     0.99075    -0.04608    -0.16177        1.59        1.85        1.48        1.57        1.36        1.13        2.04        1.75        1.47        1.85
         110          16          52      16.721      874.37    0.758808    0.008112   -0.650310   -0.035235     0.98349    -0.04340    -0.15689        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
         111          16          52      16.772      874.42    0.758713    0.008386   -0.650439   -0.034823     0.98380    -0.04050    -0.15826        1.59        1.86        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
         112          16          52      16.826      874.48    0.758643    0.008540   -0.650533   -0.034547     0.98694    -0.04181    -0.15808        1.59        1.85        1.48        1.57        1.35        1.13        2.04        1.75        1.47        1.85
         113          16          52      16.879      874.52    0.758621    0.008587   -0.650570   -0.034338     0.98331    -0.04477    -0.15869        1.59        1.85        1.48        1.57        1.35        1.13        2.03        1.75        1.46        1.85
         114          16          52      16.931      874.58    0.758637    0.008764   -0.650558   -0.034173     0.98785    -0.04105    -0.15796        1.59        1.85        1.47        1.57        1.35        1.13        2.03        1.75        1.46        1.85
         115          16          52      16.990      874.63    0.758624    0.008845   -0.650575   -0.034105     0.98679    -0.03934    -0.15448        1.58        1.84        1.47        1.57        1.34        1.13        2.03        1.75        1.46        1.84
         116          16          52      17.032      874.68    0.758628    0.008863   -0.650568   -0.034154     0.98425    -0.04065    -0.15756        1.58        1.84        1.47        1.57        1.34        1.13        2.03        1.75        1.46        1.84
         117          16          52      17.088      874.73    0.758678    0.008765   -0.650504   -0.034273     0.98865    -0.04077    -0.15698        1.58        1.83        1.46        1.57        1.33        1.12        2.02        1.75        1.46        1.83
         118          16          52      17.142      874.79    0.758955    0.008544   -0.650161   -0.034701     0.98901    -0.04230    -0.15964        1.57        1.82        1.46        1.57        1.32        1.12        2.02        1.75        1.46        1.82
         119          16          52      17.198      874.84    0.759456    0.008566   -0.649523   -0.035691     0.98578    -0.04150    -0.16119        1.57        1.81        1.46        1.57        1.31        1.12        2.02        1.75        1.46        1.81
         120          16          52      17.247      874.89    0.760063    0.008293   -0.648738   -0.037078     1.00079    -0.05182    -0.17096        1.57        1.81        1.45        1.58        1.30        1.12        2.02        1.75        1.46        1.80
         121          16          52      17.302      874.94    0.760815    0.007793   -0.647763   -0.038765     0.98105    -0.04437    -0.15134        1.56        1.81        1.45        1.59        1.29        1.12        2.03        1.75        1.46        1.79
         122          16          52      17.352      875.00    0.761628    0.005848   -0.646757   -0.039933     0.99139    -0.06125    -0.17136        1.57        1.82        1.44        1.59        1.28        1.12        2.03        1.75        1.46        1.78
         123          16          52      17.413      875.05    0.762484    0.004214   -0.645641   -0.041823     0.98062    -0.07233    -0.17850        1.56        1.82        1.44        1.59        1.28        1.12        2.04        1.75        1.47        1.78
         124          16          52      17.463      875.11    0.764493    0.001441   -0.643045   -0.045183     0.99878    -0.07904    -0.19629        1.56        1.82        1.44        1.60        1.28        1.12        2.04        1.75        1.47        1.78
         125          16          52      17.516      875.16    0.767478   -0.001703   -0.639157   -0.049539     0.99963    -0.09586    -0.20953        1.56        1.83        1.43        1.61        1.27        1.12        2.04        1.76        1.47        1.77
         126          16          52      17.564      875.23    0.773788   -0.007193   -0.630831   -0.057037     0.98499    -0.09540    -0.22498        1.56        1.83        1.44        1.61        1.27        1.12        2.05        1.76        1.48        1.77
         127          16          52      17.628      875.26    0.777127   -0.009967   -0.626350   -0.060494     0.98236    -0.10397    -0.23117        1.56        1.84        1.43        1.62        1.27        1.12        2.06        1.75        1.48        1.77
         128          16          52      17.675      875.32    0.785119   -0.018114   -0.615310   -0.068218     0.98209    -0.13974    -0.26938        1.56        1.84        1.43        1.63        1.27        1.12        2.06        1.76        1.48        1.77
         129          16          52      17.729      875.37    0.793435   -0.027463   -0.603238   -0.076222     0.97247    -0.17007    -0.29721        1.56        1.85        1.43        1.63        1.26        1.12        2.07        1.76        1.49        1.76
         130          16          52      17.777      875.43    0.803616   -0.040245   -0.587372   -0.087044     0.95026    -0.18268    -0.31122        1.56        1.85        1.43        1.64        1.27        1.12        2.08        1.76        1.49        1.76
         131          16          52      17.830      875.47    0.809698   -0.049217   -0.577134   -0.094248     0.92395    -0.20007    -0.32489        1.56        1.86        1.43        1.64        1.26        1.12        2.08        1.76        1.49        1.76
         132          16          52      17.880      875.53    0.817954   -0.062016   -0.562226   -0.104910     0.90826    -0.22424    -0.35577        1.56        1.86        1.43        1.65        1.26        1.12        2.08        1.76        1.50        1.76
         133          16          52      17.939      875.58    0.823730   -0.072029   -0.550733   -0.113905     0.88303    -0.24585    -0.37491        1.56        1.87        1.42        1.65        1.27        1.12        2.09        1.76        1.49        1.76
         134          16          52      17.989      875.64    0.829473   -0.083404   -0.538147   -0.124165     0.87103    -0.27332    -0.40619        1.56        1.87        1.42        1.66        1.26        1.12        2.09        1.76        1.50        1.75
         135          16          52      18.047      875.68    0.832595   -0.090584   -0.530625   -0.130450     0.86627    -0.29474    -0.43292        1.56        1.88        1.42        1.66        1.26        1.12        2.10        1.76        1.50        1.76
         136          16          52      18.097      875.74    0.836852   -0.102595   -0.519232   -0.139827     0.84290    -0.33548    -0.44067        1.55        1.88        1.42        1.66        1.26        1.12        2.11        1.76        1.50        1.75
         137          16          52      18.149      875.81    0.841637   -0.115281   -0.505554   -0.150903     0.83066    -0.33914    -0.47476        1.56        1.89        1.42        1.67        1.26        1.12        2.11        1.76        1.50        1.75
         138          16          52      18.201      875.84    0.843713   -0.121021   -0.499419   -0.155191     0.81982    -0.36264    -0.48520        1.55        1.89        1.42        1.67        1.26        1.12        2.11        1.76        1.50        1.75
         139          16          52      18.259      875.90    0.847951   -0.130700   -0.486849   -0.163937     0.79462    -0.38162    -0.49472        1.55        1.90        1.42        1.67        1.26        1.11        2.12        1.76        1.51        1.75
         140          16          52      18.309      875.95    0.851399   -0.137833   -0.476470   -0.170581     0.77136    -0.38934    -0.51675        1.55        1.91        1.42        1.68        1.26        1.12        2.13        1.76        1.51        1.75
         141          16          52      18.361      876.01    0.855299   -0.145096   -0.464525   -0.177841     0.74835    -0.41257    -0.53165        1.55        1.92        1.41        1.68        1.26        1.12        2.14        1.76        1.51        1.75
         142          16          52      18.413      876.06    0.858415   -0.150689   -0.454633   -0.183646     0.72684    -0.41867    -0.54092        1.55        1.93        1.42        1.69        1.26        1.11        2.14        1.76        1.51        1.75
         143          16          52      18.472      876.11    0.861139   -0.156527   -0.445184   -0.189074     0.72266    -0.44159    -0.56680        1.55        1.94        1.42        1.70        1.26        1.12        2.16        1.76        1.51        1.75
         144          16          52      18.514      876.17    0.864390   -0.163551   -0.433118   -0.196187     0.69754    -0.46753    -0.58566        1.55        1.95        1.42        1.70        1.26        1.12        2.17        1.76        1.51        1.75
         145          16          52      18.572      876.21    0.866506   -0.168184   -0.424690   -0.201297     0.68085    -0.46112    -0.59824        1.55        1.95        1.42        1.71        1.26        1.12        2.18        1.76        1.51        1.75
         146          16          52      18.625      876.27    0.869383   -0.175710   -0.411979   -0.208741     0.66086    -0.48859    -0.61307        1.55        1.96        1.42        1.71        1.26        1.12        2.18        1.76        1.51        1.75
         147          16          52      18.676      876.32    0.871671   -0.181336   -0.401253   -0.215181     0.63199    -0.48508    -0.61710        1.55        1.96        1.42        1.72        1.26        1.12        2.17        1.76        1.51        1.75
