Sample,Hour,Minute,Sec,Stamp,Quat1,Quat2,Quat3,Quat4,AccX,AccY,AccZ,Stamp2,Quat2_1,Quat2_2,Quat2_3,Quat2_4,Acc2_X,Acc2_Y,Acc2_Z,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,Frame,Time,realTime,BrazoX,BrazoY,BrazoZ,angBrazoX,angBrazoY,angBrazoZ,EspaldaX,EspaldaY,EspaldaZ,refX,refY,refZ,type
12,17,20,31.866,5895.1,-0.372083,0.440061,-0.538218,0.614998,-0.92876,0.335,-0.03498,5891.84,-0.097951,-0.760379,-0.037476,-0.640957,-0.97264,0.09173,0.16005,2.35,2.49,2.57,2.95,3,2.99,2.84,3.9,2.95,3.94,3.96,3.77,3.9,3.88,3.72,2025,8.4375,62431.8685,-3.143455,957.955139,-196.848434,1.87936343869936,2.4436679254559,2.17285584401015,16.051899,812.76178,154.781189,86.930992,1185.200562,-28.873753,"LATERAL"
13,17,20,31.916,5895.12,-0.372144,0.440017,-0.538155,0.615047,-0.92964,0.33294,-0.03135,5891.86,-0.097995,-0.760392,-0.037649,-0.640924,-0.97112,0.09174,0.16061,2.35,2.49,2.58,2.95,3,2.99,2.84,3.9,2.95,3.94,3.96,3.77,3.9,3.88,3.72,2037,8.4875,62431.9185,-3.195315,958.093994,-196.765366,1.88002057661249,2.44314559803789,2.17299912532442,16.03677,812.742981,154.790207,87.058861,1185.224854,-28.766739,"LATERAL"
14,17,20,31.921,5895.14,-0.372242,0.439925,-0.538169,0.615041,-0.92794,0.33254,-0.03266,5891.88,-0.098087,-0.760369,-0.037625,-0.640938,-0.96913,0.09028,0.15935,2.35,2.5,2.58,2.94,2.99,2.99,2.84,3.9,2.95,3.94,3.96,3.77,3.9,3.88,3.72,2038,8.491667,62431.922667,-3.200036,958.104614,-196.759827,1.88007950939227,2.44306895242665,2.17304338231524,16.036762,812.742798,154.790131,87.070534,1185.220215,-28.750858,"LATERAL"
15,17,20,31.938,5895.16,-0.372262,0.439946,-0.538204,0.614983,-0.92711,0.33262,-0.03329,5891.9,-0.098154,-0.760367,-0.037601,-0.640932,-0.96858,0.09147,0.15766,2.35,2.5,2.58,2.94,2.98,2.99,2.84,3.9,2.95,3.94,3.96,3.77,3.9,3.88,3.72,2042,8.508333,62431.939333,-3.20097,958.132996,-196.722183,1.88023011135267,2.44293104098098,2.17309531740165,16.031645,812.734741,154.791565,87.110542,1185.218262,-28.703503,"LATERAL"
16,17,20,31.945,5895.18,-0.372301,0.43992,-0.538178,0.615002,-0.92754,0.33412,-0.03373,5891.92,-0.098281,-0.760369,-0.037495,-0.640916,-0.97079,0.0918,0.1548,2.35,2.5,2.58,2.94,2.98,2.99,2.84,3.9,2.95,3.94,3.96,3.78,3.9,3.88,3.72,2044,8.516667,62431.947667,-3.197632,958.152466,-196.70224,1.88033005456608,2.44285370656558,2.17311479710873,16.034948,812.731506,154.794189,87.142372,1185.223633,-28.678316,"LATERAL"
17,17,20,31.995,5895.2,-0.372355,0.439945,-0.538159,0.614967,-0.92758,0.33276,-0.03455,5891.94,-0.098432,-0.760377,-0.037408,-0.640889,-0.97171,0.09119,0.15541,2.34,2.5,2.58,2.94,2.97,2.99,2.84,3.89,2.95,3.94,3.96,3.78,3.9,3.88,3.72,2056,8.566667,62431.997667,-3.136538,958.296997,-196.537262,1.88111628739836,2.44237368164156,2.17313208028979,16.060976,812.732788,154.836548,87.422287,1185.268433,-28.515133,"LATERAL"
18,17,20,32,5895.22,-0.372398,0.439929,-0.538101,0.615003,-0.92657,0.33214,-0.03418,5891.96,-0.098524,-0.760373,-0.037424,-0.640879,-0.97137,0.09215,0.15726,2.34,2.5,2.58,2.94,2.96,2.99,2.84,3.9,2.95,3.94,3.96,3.77,3.9,3.88,3.72,2057,8.570833,62432.001833,-3.133349,958.316284,-196.519241,1.88123521884974,2.44232322927559,2.17311122643821,16.062729,812.736267,154.842758,87.45813,1185.275757,-28.503935,"LATERAL"
19,17,20,32.018,5895.24,-0.37242,0.439913,-0.53804,0.615055,-0.92653,0.33125,-0.03592,5891.98,-0.098728,-0.760397,-0.03738,-0.640821,-0.96915,0.09387,0.15822,2.34,2.5,2.58,2.95,2.95,2.99,2.84,3.9,2.96,3.94,3.96,3.78,3.9,3.88,3.72,2061,8.5875,62432.0185,-3.137736,958.388794,-196.43367,1.88196665156483,2.44201176311793,2.17298369372465,16.090651,812.748413,154.869659,87.657631,1185.282227,-28.454399,"LATERAL"
20,17,20,32.023,5895.26,-0.372466,0.439907,-0.537979,0.615085,-0.92632,0.33269,-0.03561,5892,-0.09887,-0.760449,-0.037399,-0.640736,-0.96828,0.09309,0.1571,2.33,2.5,2.58,2.95,2.93,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.9,3.88,3.72,2063,8.595833,62432.026833,-3.156037,958.426453,-196.391022,1.8824708437111,2.44182656107257,2.17286411775633,16.110895,812.758057,154.883102,87.779465,1185.279053,-28.445021,"LATERAL"
21,17,20,32.079,5895.28,-0.372504,0.43989,-0.537927,0.615121,-0.92664,0.33109,-0.03564,5892.02,-0.099053,-0.760489,-0.037292,-0.640667,-0.96741,0.09105,0.1585,2.33,2.49,2.58,2.95,2.92,2.99,2.84,3.89,2.96,3.94,3.96,3.77,3.9,3.88,3.72,2076,8.65,62432.081,-3.069854,958.425171,-196.30191,1.88645265915441,2.44099150446728,2.17124097461017,16.32933,812.943481,154.857025,88.983093,1185.104126,-28.763235,"LATERAL"
22,17,20,32.085,5895.3,-0.372506,0.43992,-0.53791,0.615113,-0.92746,0.33064,-0.03449,5892.04,-0.099245,-0.760518,-0.037235,-0.640606,-0.96763,0.09215,0.15866,2.32,2.49,2.57,2.95,2.92,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.9,3.88,3.72,2077,8.654167,62432.085167,-3.025029,958.411499,-196.312271,1.88670876575483,2.44095751048415,2.17111472779547,16.340294,812.961914,154.848358,89.100662,1185.085327,-28.803471,"LATERAL"
23,17,20,32.089,5895.32,-0.372574,0.439898,-0.537849,0.61514,-0.92854,0.33173,-0.03442,5892.06,-0.099312,-0.760563,-0.037325,-0.640538,-0.96936,0.093,0.15874,2.32,2.49,2.57,2.95,2.92,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.9,3.88,3.72,2078,8.658333,62432.089333,-2.97719,958.41095,-196.32457,1.88693099482347,2.44086603287498,2.17107061455193,16.365622,812.981812,154.830429,89.206009,1185.054688,-28.835876,"LATERAL"
24,17,20,32.139,5895.34,-0.372636,0.439873,-0.537817,0.615148,-0.927,0.33165,-0.03442,5892.08,-0.099447,-0.760627,-0.037333,-0.64044,-0.96463,0.09473,0.15878,2.32,2.49,2.57,2.95,2.91,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.9,3.88,3.72,2090,8.708333,62432.139333,-2.026631,958.176025,-196.609589,1.88748699535681,2.44078307936472,2.17080556397234,16.598763,813.130615,154.661469,90.329628,1184.844116,-29.156044,"LATERAL"
25,17,20,32.145,5895.36,-0.372641,0.439936,-0.537847,0.615073,-0.92576,0.33201,-0.03488,5892.1,-0.099451,-0.760661,-0.037328,-0.640399,-0.96694,0.09134,0.15641,2.32,2.49,2.57,2.95,2.91,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.9,3.88,3.72,2092,8.716667,62432.147667,-1.857386,958.11499,-196.666824,1.88743462625883,2.44083689242065,2.17078190543415,16.629528,813.145264,154.631927,90.487282,1184.801147,-29.213326,"LATERAL"
26,17,20,32.15,5895.38,-0.372667,0.439936,-0.537812,0.615088,-0.92587,0.33231,-0.03695,5892.12,-0.099571,-0.760755,-0.037274,-0.640271,-0.97018,0.09215,0.15231,2.32,2.49,2.57,2.95,2.91,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.9,3.88,3.72,2093,8.720833,62432.151833,-1.776835,958.079102,-196.699066,1.88740479442818,2.4408703613578,2.17076544994374,16.635201,813.154663,154.617325,90.561592,1184.776978,-29.245667,"LATERAL"
27,17,20,32.195,5895.4,-0.372559,0.440004,-0.537855,0.615068,-0.92676,0.33238,-0.03329,5892.14,-0.099664,-0.760833,-0.037239,-0.640166,-0.97362,0.0884,0.15541,2.32,2.49,2.57,2.95,2.91,2.99,2.84,3.9,2.96,3.94,3.96,3.78,3.9,3.88,3.72,2104,8.766667,62432.197667,-0.93111,957.630371,-196.960205,1.8869970810799,2.44170430508373,2.17014216695281,16.672794,813.218933,154.522629,91.296135,1184.496826,-29.652632,"LATERAL"
28,17,20,32.2,5895.42,-0.372635,0.439974,-0.537828,0.615067,-0.92564,0.33107,-0.03343,5892.16,-0.099505,-0.760894,-0.037234,-0.64012,-0.97245,0.09049,0.15831,2.33,2.49,2.57,2.95,2.91,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.9,3.88,3.72,2105,8.770833,62432.201833,-0.872203,957.591064,-196.975143,1.88699681307433,2.44177254709482,2.17007014920181,16.6702,813.221741,154.519287,91.35453,1184.469482,-29.685999,"LATERAL"
29,17,20,32.218,5895.44,-0.372719,0.439939,-0.537806,0.615061,-0.92829,0.33022,-0.0351,5892.18,-0.099428,-0.761007,-0.037177,-0.64,-0.97089,0.09495,0.16258,2.33,2.49,2.57,2.95,2.91,2.99,2.84,3.9,2.96,3.94,3.96,3.78,3.9,3.88,3.72,2109,8.7875,62432.2185,-0.682958,957.452454,-197.023651,1.88703988251641,2.44195221646928,2.16985274461037,16.66074,813.228699,154.514008,91.557472,1184.369019,-29.784933,"LATERAL"
30,17,20,32.222,5895.46,-0.372686,0.439972,-0.537834,0.615032,-0.92843,0.33327,-0.03472,5892.2,-0.099505,-0.761273,-0.037258,-0.639667,-0.96887,0.09935,0.16525,2.33,2.49,2.57,2.95,2.9,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.9,3.88,3.71,2110,8.791667,62432.222667,-0.645084,957.418335,-197.031174,1.88706421817061,2.44200065196161,2.16978605394394,16.659191,813.229553,154.513474,91.602837,1184.345703,-29.807648,"LATERAL"
31,17,20,32.259,5895.48,-0.372739,0.439977,-0.537807,0.61502,-0.92772,0.33486,-0.0339,5892.22,-0.099549,-0.761613,-0.037447,-0.639244,-0.95,0.1042,0.16898,2.33,2.49,2.57,2.95,2.9,2.99,2.84,3.9,2.96,3.94,3.96,3.78,3.9,3.88,3.71,2119,8.829167,62432.260167,-0.426501,957.184326,-197.00528,1.88714048547204,2.44240817510765,2.16930641981463,16.622171,813.236755,154.560349,91.846123,1184.197388,-29.893461,"LATERAL"
32,17,20,32.265,5895.5,-0.372688,0.4401,-0.537842,0.614932,-0.9273,0.33341,-0.03505,5892.24,-0.099716,-0.762173,-0.037796,-0.63853,-0.94449,0.10106,0.14709,2.33,2.49,2.56,2.95,2.9,2.99,2.84,3.9,2.96,3.94,3.96,3.78,3.9,3.88,3.72,2121,8.8375,62432.2685,-0.404386,957.148071,-196.973999,1.88718600836194,2.44248355603059,2.16919772877707,16.617592,813.235291,154.573425,91.882019,1184.177856,-29.887098,"LATERAL"
33,17,20,32.295,5895.52,-0.372707,0.44013,-0.53773,0.614997,-0.92953,0.33346,-0.0321,5892.26,-0.099872,-0.762728,-0.038013,-0.637829,-0.96599,0.09131,0.13257,2.33,2.49,2.56,2.95,2.9,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.9,3.88,3.72,2128,8.866667,62432.297667,-0.380027,957.098816,-196.830322,1.88755261225016,2.44252891464375,2.16891667415448,16.615419,813.216248,154.616714,92.005867,1184.127808,-29.819258,"LATERAL"
34,17,20,32.3,5895.54,-0.372688,0.440182,-0.537543,0.615135,-0.93105,0.33487,-0.03097,5892.28,-0.099988,-0.763184,-0.038114,-0.63726,-0.98329,0.0817,0.13255,2.32,2.49,2.56,2.95,2.9,2.99,2.84,3.9,2.96,3.94,3.96,3.78,3.9,3.88,3.72,2129,8.870833,62432.301833,-0.378036,957.096924,-196.810699,1.88761177152677,2.44253036677992,2.16887750346649,16.611523,813.213623,154.620499,92.025139,1184.127686,-29.808138,"LATERAL"
35,17,20,32.359,5895.56,-0.372638,0.440251,-0.537376,0.615262,-0.93277,0.33275,-0.02827,5892.3,-0.099582,-0.763414,-0.037977,-0.637056,-0.97295,0.08543,0.13904,2.32,2.49,2.56,2.95,2.9,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.9,3.88,3.72,2143,8.929167,62432.360167,-0.33519,957.24176,-196.631195,1.88802828038258,2.44200719937613,2.16916618581909,16.558821,813.15625,154.630188,92.176643,1184.151245,-29.573631,"LATERAL"
36,17,20,32.364,5895.58,-0.372725,0.440175,-0.537123,0.615484,-0.93563,0.32825,-0.02917,5892.32,-0.099072,-0.763619,-0.037725,-0.636905,-0.96308,0.09014,0.15236,2.32,2.49,2.56,2.96,2.9,2.99,2.84,3.9,2.96,3.94,3.96,3.78,3.9,3.88,3.71,2144,8.933333,62432.364333,-0.323339,957.261536,-196.626266,1.8880019962305,2.44193681026798,2.169257426947,16.551579,813.147156,154.629883,92.179451,1184.153564,-29.549301,"LATERAL"
37,17,20,32.369,5895.6,-0.372853,0.440106,-0.536926,0.615628,-0.93263,0.32575,-0.03102,5892.34,-0.098521,-0.763766,-0.037407,-0.636833,-0.95867,0.09621,0.16596,2.32,2.49,2.56,2.95,2.9,2.99,2.84,3.9,2.96,3.94,3.96,3.78,3.9,3.88,3.71,2146,8.941667,62432.372667,-0.301561,957.293945,-196.620407,1.88798949526619,2.44180459391706,2.1694053251444,16.540297,813.126892,154.622711,92.197327,1184.15979,-29.507891,"LATERAL"
38,17,20,32.395,5895.62,-0.373028,0.43996,-0.536761,0.61577,-0.92592,0.32811,-0.03203,5892.36,-0.097961,-0.763943,-0.037168,-0.636721,-0.96305,0.09091,0.17672,2.33,2.49,2.56,2.96,2.9,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.9,3.88,3.72,2152,8.966667,62432.397667,-0.219555,957.381836,-196.614349,1.88778724055662,2.44141808856706,2.1699430254947,16.468754,813.084839,154.622406,92.221939,1184.172852,-29.37085,"LATERAL"
39,17,20,32.4,5895.64,-0.373273,0.439786,-0.536644,0.615848,-0.92419,0.33039,-0.03767,5892.38,-0.09732,-0.764093,-0.03682,-0.63666,-0.96788,0.08939,0.18623,2.33,2.49,2.56,2.96,2.9,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.9,3.88,3.71,2153,8.970833,62432.401833,-0.206027,957.394592,-196.613937,1.88774997135185,2.44133714757489,2.17005236444529,16.45178,813.076111,154.623642,92.224876,1184.169922,-29.343822,"LATERAL"
40,17,20,32.458,5895.66,-0.373537,0.439592,-0.536608,0.615857,-0.92603,0.32962,-0.04103,5892.4,-0.09669,-0.764364,-0.036569,-0.636445,-0.97076,0.09502,0.1878,2.33,2.49,2.56,2.96,2.9,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.9,3.88,3.71,2167,9.029167,62432.460167,-0.121006,957.462891,-196.632233,1.88728661737743,2.44066753571234,2.17105495075671,16.24441,812.944763,154.674362,92.183754,1184.121094,-29.108629,"LATERAL"
41,17,20,32.463,5895.68,-0.373775,0.439389,-0.536617,0.61585,-0.92559,0.32718,-0.04503,5892.42,-0.096085,-0.764582,-0.036308,-0.636289,-0.97735,0.0956,0.18068,2.32,2.49,2.56,2.96,2.9,2.99,2.84,3.9,2.96,3.94,3.96,3.78,3.91,3.88,3.71,2168,9.033333,62432.464333,-0.131394,957.462646,-196.624542,1.887304410888,2.44061724371722,2.17109683944255,16.230478,812.934814,154.67836,92.179863,1184.114868,-29.087997,"LATERAL"
42,17,20,32.468,5895.7,-0.373936,0.439194,-0.53665,0.615863,-0.92623,0.33092,-0.04503,5892.44,-0.095542,-0.764693,-0.036079,-0.636251,-0.9822,0.08979,0.17875,2.32,2.49,2.56,2.96,2.9,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.9,3.88,3.71,2169,9.0375,62432.4685,-0.144437,957.468689,-196.619186,1.88730261174628,2.44053287103179,2.17118719592071,16.214952,812.928345,154.684494,92.167343,1184.1073,-29.058659,"LATERAL"
43,17,20,32.494,5895.72,-0.374112,0.439004,-0.536669,0.615874,-0.92475,0.33303,-0.04429,5892.46,-0.094995,-0.764803,-0.036057,-0.636201,-0.9801,0.08738,0.18391,2.32,2.49,2.56,2.96,2.9,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.9,3.88,3.71,2176,9.066667,62432.497667,-0.301154,957.486633,-196.533371,1.88732874027412,2.44019184748946,2.17153117879279,16.122681,812.8573,154.767517,92.022743,1184.071655,-28.880045,"LATERAL"
44,17,20,32.499,5895.74,-0.374258,0.438824,-0.536705,0.615883,-0.92489,0.33357,-0.04464,5892.48,-0.094554,-0.764899,-0.036044,-0.636153,-0.97503,0.08787,0.18223,2.32,2.49,2.56,2.96,2.9,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.91,3.88,3.71,2177,9.070833,62432.501833,-0.329148,957.488281,-196.516342,1.88733680002349,2.44016505352843,2.1715543924054,16.106724,812.850647,154.777786,91.994957,1184.06311,-28.861084,"LATERAL"
45,17,20,32.555,5895.76,-0.374345,0.438693,-0.536712,0.615918,-0.92637,0.33282,-0.04194,5892.5,-0.094205,-0.76508,-0.036109,-0.635983,-0.97227,0.09087,0.17526,2.32,2.49,2.56,2.96,2.9,2.99,2.84,3.9,2.96,3.94,3.96,3.77,3.9,3.88,3.71,2190,9.125,62432.556,-0.76509,957.503296,-196.221603,1.88759624944719,2.43977191410288,2.17180537018789,15.998108,812.740784,154.938995,91.641579,1184.026001,-28.487812,"LATERAL"
46,17,20,32.56,5895.78,-0.374432,0.438613,-0.536699,0.615933,-0.92698,0.33241,-0.03969,5892.52,-0.093982,-0.765268,-0.036095,-0.635791,-0.97138,0.09239,0.17043,2.32,2.49,2.56,2.96,2.9,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.9,3.88,3.71,2191,9.129167,62432.560167,-0.80448,957.500488,-196.188095,1.88763827507942,2.43977078362125,2.17177988884235,15.990961,812.729126,154.952164,91.613625,1184.021973,-28.461281,"LATERAL"
47,17,20,32.577,5895.8,-0.374379,0.438621,-0.536713,0.615947,-0.92447,0.33221,-0.03931,5892.54,-0.093855,-0.765419,-0.036005,-0.635632,-0.97048,0.09242,0.16847,2.32,2.49,2.56,2.96,2.9,2.99,2.84,3.9,2.96,3.94,3.96,3.78,3.91,3.88,3.72,2196,9.15,62432.581,-0.981918,957.492798,-196.041885,1.88784559303729,2.43976282932215,2.17165664763986,15.951749,812.682983,155.021332,91.496437,1184.017212,-28.341927,"LATERAL"
48,17,20,32.582,5895.82,-0.374414,0.438593,-0.536666,0.615987,-0.9269,0.3284,-0.03673,5892.56,-0.093685,-0.765532,-0.035791,-0.635533,-0.96938,0.09005,0.16647,2.32,2.49,2.56,2.96,2.9,2.99,2.84,3.9,2.96,3.94,3.96,3.78,3.9,3.88,3.71,2197,9.154167,62432.585167,-1.018301,957.492859,-196.018539,1.88789000797887,2.43974811399494,2.17164399026794,15.94514,812.673462,155.034698,91.473,1184.015503,-28.320902,"LATERAL"
49,17,20,32.615,5895.84,-0.37442,0.438608,-0.536587,0.616041,-0.92875,0.32601,-0.03819,5892.58,-0.093638,-0.765618,-0.035562,-0.635449,-0.96777,0.08881,0.16666,2.32,2.49,2.56,2.96,2.9,2.99,2.84,3.9,2.96,3.94,3.96,3.78,3.9,3.88,3.71,2205,9.1875,62432.6185,-1.265349,957.486816,-195.835022,1.88821558241347,2.43972851578018,2.17145776542641,15.890343,812.632568,155.102661,91.315475,1184.000244,-28.186996,"LATERAL"
50,17,20,32.62,5895.86,-0.374462,0.438738,-0.536566,0.615942,-0.92869,0.32671,-0.03939,5892.6,-0.093611,-0.765694,-0.035406,-0.635371,-0.96259,0.08915,0.17083,2.32,2.49,2.56,2.96,2.9,2.99,2.84,3.9,2.96,3.94,3.96,3.78,3.9,3.88,3.71,2206,9.191667,62432.622667,-1.29423,957.487671,-195.813446,1.8882386585955,2.43974429820249,2.17142640013038,15.879253,812.625366,155.112183,91.292061,1184.001587,-28.174971,"LATERAL"
51,17,20,32.655,5895.88,-0.3745,0.438768,-0.536546,0.615914,-0.9262,0.32826,-0.04177,5892.62,-0.093651,-0.765724,-0.035123,-0.635344,-0.95958,0.09035,0.17672,2.32,2.49,2.56,2.96,2.91,2.99,2.84,3.9,2.96,3.94,3.96,3.78,3.9,3.88,3.71,2214,9.225,62432.656,-1.516845,957.465637,-195.634354,1.88848461384417,2.43988090548267,2.1711254278541,15.815917,812.606873,155.153198,91.136467,1184.000122,-28.073671,"LATERAL"
52,17,20,32.66,5895.9,-0.37456,0.438786,-0.536562,0.615852,-0.92554,0.32921,-0.04238,5892.64,-0.093716,-0.765738,-0.034827,-0.635334,-0.96357,0.09084,0.17943,2.32,2.49,2.56,2.96,2.91,2.99,2.84,3.9,2.96,3.94,3.96,3.78,3.91,3.88,3.71,2215,9.229167,62432.660167,-1.542909,957.46228,-195.614136,1.88850266483202,2.43992102530615,2.17107150276591,15.814485,812.603699,155.155914,91.115318,1184.004028,-28.066961,"LATERAL"
53,17,20,32.719,5895.92,-0.374643,0.438806,-0.536591,0.615762,-0.92678,0.32891,-0.04074,5892.66,-0.093957,-0.76578,-0.034709,-0.635255,-0.96695,0.09229,0.18124,2.32,2.49,2.56,2.96,2.91,2.99,2.84,3.9,2.96,3.94,3.96,3.78,3.9,3.88,3.71,2230,9.291667,62432.722667,-1.884885,957.393066,-195.406235,1.88861126042302,2.44036756193276,2.17052998287206,15.736079,812.569946,155.175354,90.801285,1184.013794,-27.996422,"LATERAL"
54,17,20,32.724,5895.94,-0.374717,0.438814,-0.536643,0.615665,-0.92775,0.33055,-0.04142,5892.68,-0.094348,-0.765726,-0.034583,-0.635268,-0.96753,0.09286,0.181,2.32,2.49,2.56,2.96,2.91,2.99,2.84,3.89,2.96,3.94,3.96,3.78,3.91,3.88,3.71,2231,9.295833,62432.726833,-1.904868,957.385681,-195.397537,1.88861405025354,2.44041458955313,2.17047845109177,15.732337,812.565125,155.171066,90.782127,1184.015503,-28.000271,"LATERAL"
