Sample,Hour,Minute,Sec,Stamp,Quat1,Quat2,Quat3,Quat4,AccX,AccY,AccZ,Stamp2,Quat2_1,Quat2_2,Quat2_3,Quat2_4,Acc2_X,Acc2_Y,Acc2_Z,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,Frame,Time,realTime,BrazoX,BrazoY,BrazoZ,angBrazoX,angBrazoY,angBrazoZ,EspaldaX,EspaldaY,EspaldaZ,refX,refY,refZ,type
345,16,58,38.91,4581.98,0.591219,-0.173468,0.692712,-0.374858,-0.93677,0.31238,0.01491,4578.86,0.641828,-0.157872,0.536749,-0.524437,-0.8813,0.35024,-0.38562,2.25,2.7,2.39,3.11,3.1,3.02,2.96,3.83,3.26,3.91,4.08,3.99,3.81,3.8,3.67,4107,17.1125,61118.9135,214.332138,986.036865,-174.443192,1.19668861601759,2.34638287354053,2.23115840514687,7.683856,789.41864,165.004562,111.958183,1182.170776,-2.606188,"CRUZEXT"
346,16,58,38.928,4582,0.591214,-0.173454,0.692594,-0.375091,-0.9353,0.3158,0.01535,4578.88,0.643378,-0.160678,0.535463,-0.522997,-0.77209,0.35428,-0.37491,2.25,2.69,2.4,3.11,3.1,3.02,2.96,3.83,3.26,3.91,4.06,3.99,3.81,3.79,3.67,4111,17.129167,61118.930167,214.263519,985.522522,-174.136703,1.19704308104255,2.34839942664775,2.22932537503308,7.629185,789.401672,164.99614,111.946648,1182.127319,-2.64628,"CRUZEXT"
347,16,58,38.933,4582.02,0.591286,-0.173442,0.692496,-0.375164,-0.93256,0.31634,0.01904,4578.9,0.64422,-0.164042,0.534781,-0.521613,-0.92957,0.32929,-0.38391,2.26,2.69,2.4,3.11,3.11,3.02,2.97,3.83,3.25,3.91,4.07,3.99,3.8,3.8,3.67,4112,17.133333,61118.934333,214.24205,985.380554,-174.059921,1.19717494661194,2.34897214419899,2.22882631092304,7.615672,789.399353,164.995148,111.946167,1182.125488,-2.657652,"CRUZEXT"
348,16,58,38.989,4582.04,0.591388,-0.17335,0.692416,-0.375193,-0.93311,0.31161,0.01399,4578.92,0.646015,-0.166286,0.533806,-0.519677,-0.85315,0.34215,-0.37699,2.27,2.69,2.41,3.1,3.11,3.02,2.97,3.83,3.24,3.91,4.06,3.99,3.8,3.8,3.67,4126,17.191667,61118.992667,213.920685,984.043945,-173.205338,1.19869836624099,2.35426212162186,2.22442319004699,7.474794,789.339722,164.956345,111.936218,1182.009399,-2.636922,"CRUZEXT"
349,16,58,38.994,4582.06,0.591462,-0.17335,0.692351,-0.375198,-0.93668,0.30814,0.01627,4578.94,0.646398,-0.170248,0.533002,-0.518743,-0.77982,0.30858,-0.37429,2.27,2.69,2.42,3.1,3.11,3.02,2.97,3.83,3.24,3.91,4.06,3.98,3.8,3.8,3.67,4127,17.195833,61118.996833,213.884247,983.935852,-173.164612,1.19890939922223,2.35466097747181,2.22415808180406,7.471302,789.327515,164.956131,111.942093,1182.005493,-2.633769,"CRUZEXT"
350,16,58,39.007,4582.08,0.591502,-0.173305,0.692288,-0.375271,-0.93522,0.3092,0.01615,4578.96,0.647306,-0.173631,0.532245,-0.517265,-0.92053,0.31731,-0.36926,2.28,2.69,2.43,3.1,3.12,3.02,2.98,3.83,3.23,3.91,4.05,3.98,3.8,3.8,3.67,4130,17.208333,61119.009333,213.670685,983.19928,-172.992813,1.20031415050156,2.35713382268935,2.22257952735617,7.450915,789.316345,164.935593,111.983681,1181.97876,-2.626006,"CRUZEXT"
351,16,58,39.032,4582.1,0.59157,-0.173237,0.692094,-0.375554,-0.93108,0.31355,0.01705,4578.98,0.648433,-0.176555,0.530773,-0.516374,-0.84462,0.33627,-0.36021,2.28,2.69,2.45,3.09,3.12,3.02,2.98,3.83,3.23,3.91,4.05,3.98,3.8,3.8,3.67,4136,17.233333,61119.034333,213.216644,982.33905,-172.841675,1.20295726980698,2.36043203894943,2.22100371329666,7.4168,789.309692,164.90593,112.122856,1181.967529,-2.660098,"CRUZEXT"
352,16,58,39.037,4582.12,0.591642,-0.173153,0.69207,-0.375522,-0.9325,0.3128,0.01365,4579,0.648959,-0.180073,0.529064,-0.516253,-0.85214,0.30368,-0.37024,2.29,2.69,2.46,3.09,3.12,3.02,2.98,3.83,3.22,3.91,4.04,3.98,3.79,3.8,3.67,4137,17.2375,61119.0385,213.146912,982.192871,-172.814636,1.20336954472647,2.36092145571905,2.22078282566797,7.41092,789.313293,164.904602,112.142822,1181.954712,-2.651391,"CRUZEXT"
353,16,58,39.073,4582.14,0.591706,-0.173089,0.692063,-0.375464,-0.93481,0.31321,0.01624,4579.02,0.649253,-0.183571,0.527498,-0.516254,-0.79911,0.27771,-0.3811,2.29,2.68,2.47,3.09,3.12,3.02,2.98,3.83,3.21,3.91,4.04,3.98,3.79,3.8,3.67,4146,17.275,61119.076,212.739044,981.353394,-172.448196,1.20554063212885,2.36434912262082,2.2187317238721,7.380668,789.307678,164.965439,112.276947,1181.848145,-2.697185,"CRUZEXT"
354,16,58,39.078,4582.16,0.59174,-0.17296,0.692069,-0.37546,-0.93424,0.31299,0.01444,4579.04,0.64903,-0.18691,0.527199,-0.515641,-0.97562,0.26488,-0.40081,2.29,2.68,2.48,3.08,3.12,3.02,2.99,3.83,3.2,3.91,4.04,3.97,3.79,3.8,3.67,4147,17.279167,61119.080167,212.600571,980.912354,-172.32782,1.20632884503267,2.36585303402556,2.21771506265353,7.387389,789.300537,164.982193,112.281288,1181.832275,-2.69619,"CRUZEXT"
355,16,58,39.107,4582.18,0.591813,-0.172859,0.692089,-0.375355,-0.93284,0.31614,0.02196,4579.06,0.650285,-0.188495,0.526604,-0.514089,-0.88736,0.29358,-0.39657,2.29,2.68,2.5,3.08,3.13,3.01,2.99,3.83,3.2,3.91,4.03,3.97,3.78,3.8,3.68,4154,17.308333,61119.109333,212.218536,980.18103,-172.019379,1.20792208173323,2.36865945134011,2.21589852499933,7.382865,789.287842,165.048584,112.267136,1181.75647,-2.709263,"CRUZEXT"
356,16,58,39.132,4582.2,0.59193,-0.1727,0.692164,-0.375103,-0.93171,0.31625,0.01976,4579.08,0.651087,-0.190561,0.525689,-0.513249,-0.88504,0.29332,-0.39345,2.29,2.68,2.52,3.07,3.13,3.01,2.99,3.83,3.19,3.92,4.03,3.97,3.78,3.8,3.68,4160,17.333333,61119.134333,211.619339,979.715454,-171.452957,1.20970772013802,2.37166430006981,2.21400243286114,7.392935,789.291443,165.104156,112.213203,1181.728271,-2.697152,"CRUZEXT"
357,16,58,39.137,4582.22,0.592029,-0.172586,0.692227,-0.374884,-0.93633,0.31046,0.01786,4579.1,0.651069,-0.193502,0.52502,-0.512856,-0.80966,0.27612,-0.39129,2.3,2.67,2.54,3.07,3.13,3.02,3,3.84,3.19,3.92,4.02,3.96,3.78,3.8,3.68,4161,17.3375,61119.1385,211.600235,979.648193,-171.402298,1.20981345398697,2.37199393576843,2.21373195783574,7.397933,789.287231,165.111282,112.220238,1181.729004,-2.704521,"CRUZEXT"
358,16,58,39.17,4582.24,0.592033,-0.172573,0.692291,-0.374765,-0.93848,0.3125,0.01601,4579.12,0.652079,-0.194765,0.524619,-0.511502,-0.93281,0.27895,-0.39851,2.31,2.67,2.55,3.06,3.13,3.02,3,3.83,3.18,3.92,4.02,3.96,3.78,3.8,3.68,4169,17.370833,61119.171833,211.439453,979.22699,-170.995636,1.21053462251802,2.37415687244465,2.21197473962824,7.425554,789.296021,165.156158,112.237595,1181.754761,-2.673938,"CRUZEXT"
359,16,58,39.189,4582.26,0.591585,-0.171879,0.692623,-0.375177,-0.933,0.32017,0.01604,4579.14,0.653024,-0.195807,0.524305,-0.510219,-0.87641,0.27968,-0.38942,2.32,2.66,2.57,3.06,3.13,3.01,3,3.83,3.18,3.92,4.02,3.96,3.78,3.8,3.68,4174,17.391667,61119.192667,211.441559,979.070557,-170.738754,1.2104190801229,2.37514130722729,2.21086869225439,7.452227,789.292664,165.164261,112.216644,1181.775513,-2.679075,"CRUZEXT"
360,16,58,39.194,4582.28,0.591599,-0.171917,0.692591,-0.375197,-0.92711,0.32195,0.0155,4579.16,0.653659,-0.197043,0.523965,-0.509279,-0.79757,0.25935,-0.3893,2.33,2.65,2.59,3.05,3.13,3.02,3,3.83,3.17,3.92,4.02,3.96,3.78,3.8,3.68,4175,17.395833,61119.196833,211.462646,979.058044,-170.687912,1.21028839398442,2.37527151627202,2.21064283006972,7.456821,789.289795,165.162766,112.204376,1181.786255,-2.680998,"CRUZEXT"
361,16,58,39.228,4582.3,0.5917,-0.172028,0.692486,-0.37518,-0.9326,0.31533,0.01437,4579.18,0.65432,-0.198071,0.524082,-0.50791,-0.96776,0.26808,-0.40041,2.35,2.64,2.61,3.05,3.13,3.02,3.01,3.83,3.17,3.92,4.02,3.96,3.78,3.8,3.68,4183,17.429167,61119.230167,211.647415,978.921753,-170.311752,1.20961123907407,2.37635354471678,2.20904636699443,7.485025,789.290344,165.151779,112.230507,1181.820923,-2.698509,"CRUZEXT"
362,16,58,39.233,4582.32,0.591748,-0.172095,0.692415,-0.375205,-0.93893,0.31114,0.01578,4579.2,0.655458,-0.198092,0.523998,-0.506518,-0.86977,0.25973,-0.38883,2.36,2.63,2.61,3.04,3.13,3.02,3.01,3.83,3.17,3.92,4.02,3.96,3.77,3.8,3.68,4184,17.433333,61119.234333,211.667465,979.179382,-170.333801,1.2093439471135,2.37566604652822,2.20957938154355,7.490079,789.297241,165.14859,112.238525,1181.825684,-2.698458,"CRUZEXT"
363,16,58,39.267,4582.34,0.591769,-0.172207,0.692325,-0.375287,-0.93745,0.31309,0.01855,4579.22,0.656326,-0.198505,0.523837,-0.505397,-0.85946,0.24892,-0.38881,2.37,2.61,2.62,3.04,3.13,3.02,3.01,3.83,3.16,3.92,4.02,3.96,3.77,3.8,3.68,4192,17.466667,61119.267667,212.341141,978.720093,-170.134201,1.20774577335897,2.37677110463787,2.20731798649532,7.483873,789.316956,165.089722,112.366013,1181.837646,-2.798842,"CRUZEXT"
364,16,58,39.292,4582.36,0.591725,-0.172351,0.692285,-0.375363,-0.93539,0.31224,0.01737,4579.24,0.656925,-0.199183,0.523952,-0.504233,-0.78612,0.23769,-0.37929,2.38,2.6,2.63,3.03,3.13,3.02,3.01,3.82,3.16,3.92,4.02,3.96,3.77,3.8,3.68,4198,17.491667,61119.292667,212.678497,978.497314,-169.7677,1.20689860511031,2.37799784434668,2.20544592020942,7.468781,789.338318,165.043243,112.495712,1181.822876,-2.881861,"CRUZEXT"
365,16,58,39.297,4582.38,0.591701,-0.172425,0.692251,-0.375431,-0.9329,0.3091,0.01883,4579.26,0.657807,-0.199588,0.524218,-0.502644,-0.95422,0.26369,-0.39451,2.39,2.59,2.64,3.03,3.13,3.02,3.01,3.82,3.16,3.92,4.01,3.95,3.77,3.8,3.68,4200,17.5,61119.301,212.790024,978.429565,-169.664291,1.20661428582607,2.37837700476416,2.20485098901512,7.45272,789.342041,165.02832,112.540726,1181.812134,-2.92709,"CRUZEXT"
366,16,58,39.331,4582.4,0.591639,-0.172528,0.692285,-0.375418,-0.93297,0.31208,0.01735,4579.28,0.658931,-0.199316,0.524192,-0.501304,-0.87305,0.25044,-0.37716,2.4,2.59,2.64,3.02,3.13,3.02,3.02,3.82,3.16,3.92,4.02,3.95,3.77,3.8,3.68,4208,17.533333,61119.334333,212.900467,978.063721,-169.05928,1.20672013193313,2.38100642070132,2.20217093588343,7.418797,789.362244,164.944366,112.769608,1181.772827,-3.080555,"CRUZEXT"
367,16,58,39.336,4582.42,0.591622,-0.172645,0.692234,-0.375485,-0.9353,0.311,0.01629,4579.3,0.659869,-0.199399,0.524023,-0.500214,-0.87108,0.25024,-0.37946,2.41,2.58,2.65,3.02,3.13,3.02,3.02,3.82,3.15,3.92,4.01,3.95,3.77,3.8,3.68,4209,17.5375,61119.3385,212.970825,978.026611,-169.013672,1.20656338286218,2.3811968865962,2.20186179152044,7.407268,789.371765,164.938293,112.799644,1181.770874,-3.10656,"CRUZEXT"
368,16,58,39.368,4582.44,0.591605,-0.172688,0.692207,-0.375541,-0.93921,0.30922,0.0139,4579.32,0.660683,-0.199359,0.524033,-0.499143,-0.87474,0.24707,-0.37981,2.41,2.57,2.66,3.01,3.13,3.02,3.02,3.82,3.15,3.92,4.01,3.95,3.77,3.81,3.68,4217,17.570833,61119.371833,213.510544,977.742065,-168.659103,1.20540213211411,2.38240809174282,2.19977830452133,7.382634,789.40387,164.864563,113.039528,1181.710327,-3.233966,"CRUZEXT"
369,16,58,39.373,4582.46,0.591694,-0.172821,0.692115,-0.37551,-0.9379,0.31039,0.0131,4579.34,0.661414,-0.199271,0.524112,-0.498126,-0.8757,0.23968,-0.38405,2.42,2.56,2.66,3,3.13,3.02,3.02,3.82,3.15,3.93,4.01,3.95,3.77,3.81,3.68,4218,17.575,61119.376,213.584747,977.711914,-168.609222,1.20521375390484,2.38256136955328,2.19948522702852,7.381701,789.415466,164.860672,113.064743,1181.708862,-3.251522,"CRUZEXT"
370,16,58,39.407,4582.48,0.591709,-0.172817,0.692087,-0.375539,-0.93515,0.3114,0.01277,4579.36,0.661518,-0.200336,0.524608,-0.497037,-0.91204,0.2308,-0.38407,2.42,2.55,2.66,3,3.13,3.02,3.02,3.82,3.15,3.92,4.01,3.95,3.77,3.8,3.68,4226,17.608333,61119.409333,214.521317,977.593323,-168.517258,1.20279389611726,2.38221019271953,2.19815015082944,7.384018,789.442688,164.80014,113.302742,1181.650146,-3.359852,"CRUZEXT"
371,16,58,39.434,4582.5,0.591748,-0.172712,0.691957,-0.375766,-0.93222,0.31323,0.01432,4579.38,0.662412,-0.199981,0.524694,-0.495898,-0.87516,0.25255,-0.37235,2.43,2.55,2.66,2.99,3.13,3.03,3.02,3.82,3.15,3.92,4.01,3.95,3.77,3.81,3.68,4232,17.633333,61119.434333,214.891083,977.430359,-168.366028,1.20225149020826,2.38286971622439,2.19707348961369,7.391479,789.469055,164.748657,113.534203,1181.606689,-3.460586,"CRUZEXT"
372,16,58,39.452,4582.52,0.591812,-0.172645,0.691925,-0.375757,-0.9337,0.31308,0.01381,4579.4,0.662863,-0.200362,0.524614,-0.495225,-0.87655,0.24604,-0.36639,2.43,2.54,2.66,2.98,3.13,3.03,3.03,3.82,3.15,3.93,4.01,3.95,3.77,3.81,3.68,4237,17.654167,61119.455167,215.161819,977.260437,-168.260727,1.20199466571083,2.38350151843339,2.19622721974079,7.391026,789.4953,164.704697,113.734962,1181.564209,-3.544068,"CRUZEXT"
373,16,58,39.481,4582.54,0.591858,-0.172587,0.691908,-0.375741,-0.93527,0.31506,0.01536,4579.42,0.663248,-0.200641,0.524472,-0.494746,-0.87765,0.23396,-0.37064,2.43,2.54,2.67,2.98,3.13,3.03,3.03,3.82,3.14,3.93,4.01,3.95,3.77,3.81,3.68,4244,17.683333,61119.484333,215.196762,976.945557,-167.885681,1.20260116621866,2.3855239456278,2.19452853719721,7.41855,789.534119,164.648422,113.99292,1181.511108,-3.660299,"CRUZEXT"
374,16,58,39.515,4582.56,0.5919,-0.172516,0.691904,-0.375715,-0.93605,0.31325,0.01393,4579.44,0.663638,-0.200832,0.524435,-0.494185,-0.8811,0.2324,-0.37024,2.43,2.53,2.67,2.97,3.13,3.03,3.03,3.82,3.15,3.93,4.01,3.95,3.77,3.8,3.68,4252,17.716667,61119.517667,215.579727,976.646851,-167.763031,1.20258217854212,2.38672453491503,2.19325060578148,7.449849,789.597229,164.602798,114.353111,1181.479858,-3.800626,"CRUZEXT"
375,16,58,39.524,4582.58,0.591953,-0.172459,0.691906,-0.375655,-0.93448,0.3151,0.0162,4579.46,0.663602,-0.201599,0.52462,-0.493725,-0.80643,0.2196,-0.364,2.44,2.52,2.67,2.96,3.13,3.03,3.03,3.82,3.15,3.93,4.01,3.95,3.77,3.81,3.68,4254,17.725,61119.526,215.65712,976.558105,-167.739456,1.20269917380213,2.38711470993994,2.19292242900102,7.466954,789.619263,164.584946,114.453712,1181.481445,-3.839913,"CRUZEXT"
376,16,58,39.576,4582.6,0.591964,-0.172298,0.691975,-0.375584,-0.93225,0.31627,0.01578,4579.48,0.66401,-0.201915,0.524708,-0.492953,-0.93206,0.23683,-0.37636,2.44,2.52,2.67,2.94,3.13,3.03,3.03,3.83,3.15,3.93,4.01,3.95,3.77,3.81,3.68,4266,17.775,61119.576,216.351456,976.206116,-167.842773,1.20256636345615,2.38795943246455,2.19193783306861,7.56881,789.721863,164.545349,115.003822,1181.513672,-3.991508,"CRUZEXT"
377,16,58,39.596,4582.62,0.592055,-0.172205,0.691951,-0.375526,-0.93382,0.31506,0.01435,4579.5,0.664424,-0.202465,0.524503,-0.492388,-0.88361,0.23022,-0.37352,2.44,2.51,2.67,2.93,3.13,3.04,3.03,3.82,3.14,3.93,4,3.95,3.77,3.81,3.68,4271,17.795833,61119.596833,216.48053,976.060852,-167.835831,1.20303912994465,2.38859309058533,2.19160502264716,7.624345,789.754517,164.530457,115.2341,1181.537109,-4.023576,"CRUZEXT"
378,16,58,39.629,4582.64,0.592151,-0.172115,0.691921,-0.375472,-0.9361,0.31133,0.0158,4579.52,0.664752,-0.202927,0.524401,-0.491863,-0.88988,0.22571,-0.37401,2.44,2.5,2.67,2.92,3.13,3.03,3.03,3.83,3.14,3.93,4.01,3.95,3.77,3.8,3.68,4279,17.829167,61119.630167,216.641495,975.888794,-167.834106,1.20397253811291,2.38951418670557,2.19129487257792,7.723923,789.833435,164.509979,115.618324,1181.58728,-4.057126,"CRUZEXT"
379,16,58,39.638,4582.66,0.592225,-0.172002,0.691905,-0.375437,-0.93291,0.31487,0.01292,4579.54,0.665127,-0.203319,0.524313,-0.491287,-0.88627,0.22548,-0.3675,2.44,2.49,2.67,2.91,3.13,3.04,3.03,3.83,3.14,3.93,4.01,3.95,3.77,3.81,3.68,4281,17.8375,61119.6385,216.681244,975.842346,-167.829636,1.20421046048603,2.38972699037026,2.19123878746975,7.74959,789.854797,164.499496,115.714279,1181.594727,-4.055201,"CRUZEXT"
380,16,58,39.681,4582.68,0.592325,-0.171948,0.691844,-0.375415,-0.93445,0.31508,0.01622,4579.56,0.665484,-0.203966,0.524242,-0.490612,-0.87591,0.22637,-0.37068,2.44,2.48,2.67,2.89,3.14,3.04,3.03,3.83,3.14,3.93,4.01,3.95,3.77,3.81,3.68,4292,17.883333,61119.684333,216.814224,975.536865,-167.795242,1.20561467049673,2.3911230301575,2.1907583043532,7.8736,789.98114,164.485474,116.169434,1181.654297,-4.054162,"CRUZEXT"
381,16,58,39.703,4582.7,0.592369,-0.171804,0.69187,-0.375363,-0.93258,0.3158,0.01395,4579.58,0.665804,-0.204523,0.524199,-0.489991,-0.89195,0.21673,-0.37186,2.44,2.48,2.66,2.88,3.14,3.04,3.04,3.83,3.14,3.93,4.01,3.95,3.77,3.81,3.68,4297,17.904167,61119.705167,216.606201,975.338379,-167.44603,1.20677789201758,2.39297574396354,2.18962339907372,7.932851,790.011597,164.475739,116.325714,1181.692139,-4.059921,"CRUZEXT"
382,16,58,39.717,4582.72,0.5925,-0.171712,0.691786,-0.375355,-0.93617,0.31393,0.0155,4579.6,0.666152,-0.205112,0.524239,-0.489229,-0.88806,0.22266,-0.37524,2.44,2.48,2.66,2.87,3.14,3.04,3.04,3.83,3.14,3.93,4.01,3.95,3.77,3.81,3.68,4300,17.916667,61119.717667,216.626785,975.25824,-167.413864,1.20718934125405,2.39338955069146,2.18947628267407,7.954819,790.030579,164.480637,116.447685,1181.705566,-4.05023,"CRUZEXT"
383,16,58,39.761,4582.74,0.592579,-0.171707,0.691704,-0.375383,-0.93743,0.31464,0.01353,4579.62,0.66635,-0.205748,0.524282,-0.488644,-0.88238,0.22395,-0.37286,2.44,2.47,2.66,2.87,3.14,3.04,3.04,3.83,3.15,3.93,4.01,3.95,3.77,3.81,3.68,4311,17.9625,61119.7635,216.600052,974.830994,-167.345551,1.20900097608807,2.39522635581769,2.18880986691851,8.014834,790.101257,164.452026,116.851837,1181.72583,-4.059217,"CRUZEXT"
384,16,58,39.785,4582.76,0.592638,-0.17175,0.691549,-0.375556,-0.93209,0.31454,0.01303,4579.64,0.666483,-0.206472,0.524245,-0.488198,-0.88511,0.2192,-0.37697,2.44,2.47,2.66,2.86,3.14,3.04,3.04,3.83,3.15,3.93,4.01,3.95,3.77,3.81,3.68,4317,17.9875,61119.7885,216.516281,974.571899,-167.281677,1.21004937450087,2.39634102473619,2.18836736011427,8.053855,790.139893,164.417618,117.025253,1181.719849,-4.065512,"CRUZEXT"
385,16,58,39.799,4582.78,0.592711,-0.171803,0.691399,-0.375692,-0.93058,0.31599,0.01304,4579.66,0.666184,-0.207568,0.524331,-0.488048,-0.78939,0.17324,-0.36816,2.43,2.47,2.66,2.86,3.14,3.04,3.04,3.83,3.15,3.93,4.01,3.95,3.77,3.81,3.68,4320,18,61119.801,216.470505,974.442871,-167.251907,1.21053665384061,2.39684713943568,2.18817375315707,8.077033,790.157227,164.405807,117.096367,1181.711792,-4.06114,"CRUZEXT"
386,16,58,39.836,4582.8,0.59279,-0.171831,0.691313,-0.375715,-0.93396,0.31262,0.01224,4579.68,0.666355,-0.208234,0.524774,-0.487055,-0.9891,0.23281,-0.383,2.43,2.47,2.67,2.85,3.14,3.04,3.04,3.83,3.15,3.93,4.01,3.94,3.77,3.81,3.68,4329,18.0375,61119.8385,216.306335,974.052185,-167.148193,1.21200806714574,2.39835022375044,2.18761355650236,8.150097,790.190002,164.398148,117.289742,1181.672485,-4.035605,"CRUZEXT"
387,16,58,39.864,4582.82,0.592879,-0.171868,0.691183,-0.375795,-0.93733,0.31454,0.01526,4579.7,0.66653,-0.209058,0.524738,-0.4865,-0.88344,0.2245,-0.35985,2.43,2.47,2.67,2.85,3.14,3.04,3.04,3.83,3.15,3.93,4.01,3.94,3.77,3.81,3.68,4336,18.066667,61119.867667,216.189148,973.737,-167.034088,1.21296080690707,2.39954252172421,2.18701775159729,8.203104,790.199097,164.393875,117.405853,1181.623169,-4.028382,"CRUZEXT"
388,16,58,39.9,4582.84,0.592982,-0.171931,0.691041,-0.375865,-0.93682,0.31496,0.01174,4579.72,0.666539,-0.21033,0.524456,-0.486244,-0.89047,0.20511,-0.36818,2.42,2.47,2.67,2.84,3.15,3.04,3.04,3.83,3.15,3.93,4.01,3.94,3.77,3.81,3.68,4344,18.1,61119.901,215.949646,973.255676,-166.926895,1.2146349068387,2.40137164829177,2.18624826368767,8.238166,790.204224,164.388901,117.568512,1181.575317,-4.031734,"CRUZEXT"
389,16,58,39.915,4582.86,0.593034,-0.171977,0.690949,-0.375931,-0.93536,0.31358,0.01208,4579.74,0.666637,-0.21148,0.524191,-0.485896,-0.89505,0.20227,-0.36684,2.42,2.47,2.67,2.84,3.15,3.04,3.04,3.83,3.15,3.93,4.01,3.94,3.77,3.81,3.68,4348,18.116667,61119.917667,216.208694,973.161072,-167.101425,1.21424336368362,2.40091849955633,2.18645539171602,8.238786,790.218445,164.393402,117.647667,1181.555908,-4.032214,"CRUZEXT"
390,16,58,39.956,4582.88,0.59309,-0.172075,0.690828,-0.376021,-0.93304,0.31358,0.00989,4579.76,0.666765,-0.212633,0.523912,-0.485518,-0.88993,0.20975,-0.36902,2.41,2.47,2.67,2.84,3.15,3.04,3.04,3.83,3.15,3.93,4,3.94,3.77,3.81,3.68,4358,18.158333,61119.959333,215.640579,972.441895,-166.638824,1.21694980876702,2.40450070603042,2.18454330557371,8.217965,790.220459,164.440552,117.787163,1181.536987,-3.99589,"CRUZEXT"
391,16,58,39.974,4582.9,0.593151,-0.172158,0.690666,-0.376183,-0.9314,0.31416,0.0078,4579.78,0.666715,-0.213956,0.523605,-0.485336,-0.89249,0.20499,-0.36895,2.41,2.47,2.67,2.83,3.15,3.04,3.04,3.82,3.15,3.93,4,3.94,3.76,3.81,3.69,4362,18.175,61119.976,215.521973,972.241516,-166.561279,1.21758920371218,2.40530440563588,2.18413487651919,8.199041,790.21936,164.452576,117.818558,1181.53064,-3.980372,"CRUZEXT"
392,16,58,39.999,4582.92,0.593211,-0.172244,0.690545,-0.376273,-0.93176,0.31356,0.00816,4579.8,0.666376,-0.215008,0.523513,-0.485438,-0.89274,0.19332,-0.36255,2.41,2.47,2.67,2.83,3.15,3.04,3.04,3.83,3.16,3.93,4.01,3.94,3.76,3.81,3.69,4368,18.2,61120.001,215.347931,971.977844,-166.43663,1.21837878736279,2.40635924535608,2.18356368568699,8.166968,790.211548,164.478104,117.823868,1181.53125,-3.937804,"CRUZEXT"
393,16,58,40.022,4582.94,0.5933,-0.172249,0.69044,-0.376322,-0.93429,0.30987,0.00853,4579.82,0.665605,-0.217016,0.5233,-0.485831,-0.77066,0.15615,-0.34502,2.41,2.47,2.68,2.82,3.15,3.04,3.04,3.83,3.16,3.93,4.01,3.94,3.77,3.81,3.69,4374,18.225,61120.026,215.206665,971.825439,-166.34227,1.21883391972962,2.40692371563284,2.18328004656156,8.141916,790.177124,164.515854,117.782806,1181.529907,-3.874829,"CRUZEXT"
394,16,58,40.056,4582.96,0.593421,-0.172301,0.690331,-0.376308,-0.93699,0.3099,0.00984,4579.84,0.66551,-0.218437,0.523364,-0.485254,-0.99299,0.20346,-0.3742,2.4,2.47,2.68,2.82,3.15,3.04,3.04,3.83,3.16,3.93,4,3.94,3.76,3.81,3.69,4382,18.258333,61120.059333,215.121124,971.777893,-166.26619,1.21879105691361,2.40704044066226,2.18312711825025,8.102848,790.142151,164.556747,117.669144,1181.540527,-3.806188,"CRUZEXT"
395,16,58,40.08,4582.98,0.593548,-0.172275,0.690212,-0.376337,-0.93506,0.31121,0.00799,4579.86,0.665661,-0.219385,0.523159,-0.48484,-0.88792,0.20065,-0.36206,2.4,2.47,2.68,2.82,3.15,3.04,3.04,3.83,3.16,3.93,4,3.93,3.76,3.81,3.69,4387,18.279167,61120.080167,215.103104,971.797729,-166.234085,1.2185440439141,2.40682830553101,2.18318145033468,8.077377,790.112,164.559662,117.572151,1181.549072,-3.739126,"CRUZEXT"
396,16,58,40.104,4583,0.593668,-0.172193,0.690105,-0.376382,-0.93483,0.31381,0.01217,4579.88,0.665698,-0.22066,0.522848,-0.484547,-0.89371,0.18942,-0.37191,2.4,2.47,2.68,2.81,3.15,3.04,3.04,3.83,3.16,3.93,4.01,3.93,3.76,3.81,3.69,4393,18.304167,61120.105167,215.054871,971.812073,-166.253906,1.21839028122742,2.40661122402903,2.18330514764687,8.045014,790.071655,164.550491,117.473434,1181.543091,-3.714199,"CRUZEXT"
397,16,58,40.14,4583.02,0.593818,-0.172144,0.689989,-0.376379,-0.93185,0.31592,0.0083,4579.9,0.665868,-0.221911,0.522495,-0.484122,-0.9017,0.18984,-0.37041,2.39,2.47,2.69,2.81,3.15,3.04,3.04,3.83,3.16,3.93,4.01,3.93,3.77,3.81,3.69,4402,18.341667,61120.142667,214.946396,971.80304,-166.349548,1.21815762586138,2.40609655116372,2.18368913389752,7.979546,790.018494,164.526184,117.284264,1181.477173,-3.689443,"CRUZEXT"
398,16,58,40.154,4583.04,0.593946,-0.172127,0.689887,-0.376374,-0.93169,0.31627,0.01018,4579.92,0.665959,-0.223105,0.522106,-0.483867,-0.89891,0.19373,-0.36548,2.39,2.47,2.69,2.81,3.15,3.04,3.04,3.83,3.16,3.93,4.01,3.93,3.77,3.81,3.69,4405,18.354167,61120.155167,214.899094,971.782349,-166.396408,1.218084416408,2.40592344530737,2.18382172709091,7.966426,789.991211,164.519501,117.21244,1181.43457,-3.69715,"CRUZEXT"
