Sample,Hour,Minute,Sec,Stamp,Quat1,Quat2,Quat3,Quat4,AccX,AccY,AccZ,Stamp2,Quat2_1,Quat2_2,Quat2_3,Quat2_4,Acc2_X,Acc2_Y,Acc2_Z,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,Frame,Time,realTime,BrazoX,BrazoY,BrazoZ,angBrazoX,angBrazoY,angBrazoZ,EspaldaX,EspaldaY,EspaldaZ,refX,refY,refZ,type
15,17,3,20.19,4863.3,0.649824,-0.08212,0.688973,-0.310324,-0.9307,0.31594,-0.04093,4860.14,0.603435,-0.346868,0.470334,-0.542526,-0.92601,0.08972,-0.32404,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.04,3.92,3.77,3.83,3.71,2188,9.116667,61400.190667,259.573914,966.461853,-161.146896,1.23248915912287,2.46733661836203,2.12797128302294,23.053921,805.724854,162.237213,167.49942,1183.177734,-14.447625,"CRUZEXT"
16,17,3,20.207,4863.32,0.649754,-0.082108,0.689052,-0.310299,-0.93059,0.3163,-0.04197,4860.16,0.603372,-0.347051,0.470289,-0.542519,-0.92676,0.08756,-0.32417,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.7,2192,9.133333,61400.207333,259.577515,966.429443,-161.151962,1.23248650898475,2.46742114986424,2.12787757632067,23.055412,805.717529,162.228409,167.501053,1183.162964,-14.472726,"CRUZEXT"
17,17,3,20.212,4863.34,0.649671,-0.082076,0.689136,-0.310295,-0.93267,0.31445,-0.0417,4860.18,0.603352,-0.347033,0.47028,-0.54256,-0.92831,0.08517,-0.32722,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2194,9.141667,61400.215667,259.581055,966.422302,-161.150253,1.23248535725455,2.4674465384094,2.12784918284493,23.051262,805.712219,162.21698,167.504837,1183.158936,-14.478572,"CRUZEXT"
18,17,3,20.261,4863.36,0.649655,-0.08208,0.689168,-0.310257,-0.93368,0.31559,-0.04138,4860.2,0.60337,-0.347176,0.470199,-0.542519,-0.93037,0.08521,-0.3252,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.76,3.83,3.7,2205,9.1875,61400.2615,259.599945,966.388855,-161.155365,1.23240488233687,2.46747891725189,2.12775784245805,23.043098,805.695313,162.190033,167.499863,1183.137695,-14.500729,"CRUZEXT"
19,17,3,20.266,4863.38,0.649616,-0.082008,0.689234,-0.310209,-0.9323,0.31548,-0.04203,4860.22,0.603357,-0.347163,0.470215,-0.542528,-0.92906,0.08592,-0.32563,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.04,3.92,3.77,3.83,3.7,2207,9.195833,61400.269833,259.60498,966.391479,-161.16011,1.23237565260068,2.46745388534814,2.12776464814447,23.043196,805.690247,162.191437,167.499115,1183.131592,-14.506843,"CRUZEXT"
20,17,3,20.286,4863.4,0.649579,-0.081974,0.689332,-0.31008,-0.93347,0.31527,-0.04243,4860.24,0.603335,-0.347143,0.470219,-0.542562,-0.92923,0.08568,-0.32558,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.7,2211,9.2125,61400.2865,259.613281,966.38501,-161.155762,1.23236995054301,2.46746872651349,2.12774453899649,23.054876,805.681274,162.182663,167.505875,1183.127808,-14.507153,"CRUZEXT"
21,17,3,20.304,4863.42,0.649546,-0.081922,0.689382,-0.310051,-0.93119,0.31632,-0.04044,4860.26,0.603406,-0.34712,0.470185,-0.542527,-0.92838,0.08418,-0.32591,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2216,9.233333,61400.307333,259.628204,966.387573,-161.14653,1.23224493508719,2.4673979484501,2.12773419706921,23.056561,805.673706,162.188538,167.487335,1183.119873,-14.499166,"CRUZEXT"
22,17,3,20.309,4863.44,0.649519,-0.081881,0.689424,-0.310025,-0.93141,0.31801,-0.04077,4860.28,0.603406,-0.347038,0.470255,-0.542518,-0.92737,0.08494,-0.32656,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.7,2217,9.2375,61400.3115,259.624908,966.384033,-161.140518,1.23226428887544,2.46744074817741,2.12770119113116,23.056034,805.671387,162.186081,167.490646,1183.120117,-14.503382,"CRUZEXT"
23,17,3,20.359,4863.46,0.649485,-0.081878,0.689488,-0.309955,-0.9327,0.31714,-0.04049,4860.3,0.603473,-0.346959,0.470258,-0.542492,-0.92681,0.0832,-0.32354,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2229,9.2875,61400.3615,259.605469,966.331299,-161.103897,1.23231345955714,2.46756214210102,2.12760357579134,23.063854,805.641235,162.190063,167.483566,1183.0896,-14.488942,"CRUZEXT"
24,17,3,20.364,4863.48,0.64945,-0.08184,0.689539,-0.309925,-0.93134,0.31733,-0.04013,4860.32,0.60346,-0.346929,0.470267,-0.542517,-0.92763,0.08472,-0.32532,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.7,2230,9.291667,61400.365667,259.596405,966.326416,-161.098984,1.23233260524975,2.46755643730065,2.12762314213066,23.060183,805.648865,162.193924,167.481842,1183.078247,-14.483129,"CRUZEXT"
25,17,3,20.384,4863.5,0.649455,-0.081785,0.689531,-0.309944,-0.93162,0.31845,-0.04128,4860.34,0.603454,-0.346925,0.470252,-0.542539,-0.92643,0.08329,-0.3254,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.19,3.92,4.03,3.92,3.77,3.83,3.7,2235,9.3125,61400.3865,259.592438,966.286316,-161.070877,1.23233715199668,2.46767963627866,2.1274924057615,23.055033,805.633179,162.195709,167.475861,1183.067017,-14.480715,"CRUZEXT"
26,17,3,20.389,4863.52,0.649416,-0.08177,0.689583,-0.309915,-0.93215,0.31784,-0.03978,4860.36,0.603599,-0.347055,0.470083,-0.542442,-0.92653,0.08486,-0.3249,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2236,9.316667,61400.390667,259.588348,966.283569,-161.067154,1.2323356236376,2.46764872420468,2.12752493938781,23.052546,805.633179,162.197479,167.470627,1183.060669,-14.468145,"CRUZEXT"
27,17,3,20.441,4863.54,0.649391,-0.081753,0.689618,-0.309896,-0.93169,0.31825,-0.04126,4860.38,0.603593,-0.347048,0.470081,-0.542454,-0.92597,0.08519,-0.32244,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2249,9.370833,61400.444833,259.516724,966.178528,-161.012848,1.23252478534883,2.46791619515325,2.12736624400776,23.052116,805.595154,162.229263,167.450363,1182.997559,-14.454174,"CRUZEXT"
28,17,3,20.446,4863.56,0.649405,-0.081763,0.689636,-0.309822,-0.93211,0.31825,-0.0411,4860.4,0.603623,-0.347176,0.46996,-0.542444,-0.92812,0.08512,-0.32626,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.7,2250,9.375,61400.449,259.515381,966.172913,-161.007187,1.23252270762416,2.4679310763707,2.12734861787934,23.050489,805.591431,162.224548,167.446564,1182.999023,-14.449621,"CRUZEXT"
29,17,3,20.465,4863.58,0.649374,-0.081728,0.689692,-0.309772,-0.93239,0.31726,-0.04215,4860.42,0.603614,-0.347196,0.469935,-0.542463,-0.92899,0.08602,-0.32657,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2254,9.391667,61400.465667,259.503937,966.148621,-160.985107,1.23254271066227,2.46796534483337,2.12732532815179,23.034388,805.58905,162.239075,167.441681,1182.977539,-14.435138,"CRUZEXT"
30,17,3,20.471,4863.6,0.649428,-0.081703,0.689679,-0.309696,-0.93169,0.31599,-0.04074,4860.44,0.603618,-0.347155,0.469958,-0.542464,-0.92726,0.08595,-0.32542,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.93,4.03,3.92,3.77,3.83,3.7,2256,9.4,61400.474,259.506348,966.133545,-160.978119,1.23250260413898,2.46797552635539,2.12728626728301,23.032881,805.572571,162.241882,167.431519,1182.969116,-14.434046,"CRUZEXT"
31,17,3,20.503,4863.62,0.649404,-0.081668,0.689728,-0.309645,-0.93213,0.31724,-0.04199,4860.46,0.603455,-0.347321,0.470002,-0.542501,-0.92733,0.08595,-0.32228,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.04,3.92,3.77,3.83,3.71,2263,9.429167,61400.503167,259.465637,966.085632,-160.967636,1.23262401696737,2.468085521685,2.12725143371529,23.017248,805.561035,162.250641,167.42157,1182.942627,-14.430155,"CRUZEXT"
32,17,3,20.527,4863.64,0.64939,-0.081648,0.689764,-0.309598,-0.93138,0.31822,-0.04152,4860.48,0.603418,-0.347326,0.470036,-0.54251,-0.9292,0.08719,-0.32474,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2269,9.454167,61400.528167,259.437714,966.053406,-160.952682,1.23266095089662,2.46816192694444,2.12719415022514,23.003792,805.543274,162.251984,167.401154,1182.928711,-14.425258,"CRUZEXT"
33,17,3,20.531,4863.66,0.649433,-0.081606,0.689729,-0.309599,-0.93129,0.31829,-0.04239,4860.5,0.603534,-0.347304,0.469967,-0.542455,-0.92967,0.08564,-0.32687,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.7,2270,9.458333,61400.532333,259.433624,966.045166,-160.944687,1.23266580389728,2.46820895540475,2.12714641303829,22.998835,805.539917,162.254501,167.39798,1182.929443,-14.427946,"CRUZEXT"
34,17,3,20.581,4863.68,0.649391,-0.081604,0.689782,-0.309571,-0.93141,0.31757,-0.04166,4860.52,0.603523,-0.347243,0.470012,-0.542468,-0.92733,0.08578,-0.32408,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.19,3.92,4.03,3.92,3.77,3.83,3.7,2282,9.508333,61400.582333,259.382172,965.985352,-160.918304,1.2327762615633,2.46832244010089,2.12710011675054,22.97747,805.518738,162.254837,167.374603,1182.891235,-14.411139,"CRUZEXT"
35,17,3,20.586,4863.7,0.649408,-0.081647,0.689798,-0.309485,-0.93164,0.31482,-0.0418,4860.54,0.603501,-0.347229,0.47002,-0.542494,-0.92615,0.08554,-0.32628,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2283,9.5125,61400.5865,259.378967,965.987183,-160.916748,1.23279908693176,2.46836059846731,2.12707455943683,22.973274,805.523376,162.255478,167.381363,1182.890259,-14.421959,"CRUZEXT"
36,17,3,20.607,4863.72,0.649372,-0.081609,0.689853,-0.309449,-0.93255,0.31724,-0.04081,4860.56,0.603669,-0.347272,0.469861,-0.542417,-0.9297,0.08383,-0.32711,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2288,9.533333,61400.607333,259.365479,965.963745,-160.899902,1.2328115604687,2.46838943842984,2.12705190959024,22.96187,805.514954,162.255981,167.370926,1182.872314,-14.410109,"CRUZEXT"
37,17,3,20.612,4863.74,0.64935,-0.081564,0.689902,-0.309398,-0.93188,0.31581,-0.03934,4860.58,0.603693,-0.347241,0.469856,-0.542415,-0.92894,0.08517,-0.32764,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.04,3.92,3.77,3.83,3.71,2290,9.541667,61400.615667,259.370056,965.956177,-160.8965,1.23281277880867,2.46843957676615,2.1269982530814,22.95822,805.514038,162.261841,167.376083,1182.872803,-14.419765,"CRUZEXT"
38,17,3,20.664,4863.76,0.649374,-0.08152,0.689897,-0.309368,-0.93328,0.31771,-0.04199,4860.6,0.603636,-0.347264,0.469909,-0.542417,-0.92594,0.08925,-0.32373,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2302,9.591667,61400.665667,259.330017,965.847046,-160.878372,1.233060173776,2.46875063914721,2.12683264416042,22.943407,805.497009,162.2621,167.401611,1182.815552,-14.441951,"CRUZEXT"
39,17,3,20.67,4863.78,0.649344,-0.081493,0.689951,-0.30932,-0.93237,0.31716,-0.04042,4860.62,0.603616,-0.347252,0.469929,-0.542431,-0.92486,0.08745,-0.32186,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.7,2304,9.6,61400.674,259.320251,965.826111,-160.88205,1.23314069126921,2.46880588043698,2.12682873275805,22.940664,805.493286,162.265366,167.412598,1182.804932,-14.446035,"CRUZEXT"
40,17,3,20.686,4863.8,0.649409,-0.081498,0.689914,-0.309265,-0.93328,0.31574,-0.03993,4860.64,0.603574,-0.347281,0.469932,-0.542455,-0.92599,0.08651,-0.32563,2.16,2.57,2.71,2.77,3.15,3.04,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.7,2307,9.6125,61400.6865,259.317291,965.801575,-160.884216,1.23315971626021,2.46883609195163,2.12680915304372,22.94021,805.480835,162.261139,167.416107,1182.782104,-14.455187,"CRUZEXT"
41,17,3,20.706,4863.82,0.649377,-0.081476,0.689951,-0.309254,-0.93169,0.31576,-0.04037,4860.66,0.603673,-0.347373,0.469801,-0.5424,-0.9273,0.08571,-0.326,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2312,9.633333,61400.707333,259.308167,965.736267,-160.893402,1.23325816506999,2.46895779554468,2.12674547574944,22.926304,805.475708,162.256943,167.432358,1182.73877,-14.478747,"CRUZEXT"
42,17,3,20.711,4863.84,0.649344,-0.081456,0.689987,-0.309249,-0.93155,0.31702,-0.04068,4860.68,0.603636,-0.347428,0.469751,-0.54245,-0.92507,0.08536,-0.32558,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2313,9.6375,61400.7115,259.306,965.724487,-160.895111,1.23331449938298,2.46900401311835,2.12673449720441,22.931744,805.46991,162.249756,167.445297,1182.734131,-14.483615,"CRUZEXT"
43,17,3,20.761,4863.86,0.649334,-0.081447,0.689984,-0.30928,-0.93263,0.31796,-0.04128,4860.7,0.603618,-0.347714,0.469606,-0.542411,-0.92346,0.08241,-0.32195,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2325,9.6875,61400.7615,259.2341,965.492737,-160.878296,1.23381717656773,2.46959276475334,2.12644462479456,22.936111,805.457214,162.228882,167.505249,1182.603516,-14.535512,"CRUZEXT"
44,17,3,20.766,4863.88,0.649307,-0.081446,0.690003,-0.309293,-0.93284,0.3162,-0.04135,4860.72,0.603578,-0.347742,0.469655,-0.542395,-0.92688,0.08118,-0.32516,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2327,9.695833,61400.769833,259.203247,965.43866,-160.882782,1.23399159298822,2.46975961254453,2.1263846612872,22.932781,805.453003,162.232147,167.517593,1182.584106,-14.550187,"CRUZEXT"
45,17,3,20.784,4863.9,0.649447,-0.081507,0.689906,-0.309201,-0.93213,0.31574,-0.04128,4860.74,0.603566,-0.347794,0.46971,-0.542328,-0.92685,0.08677,-0.32225,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.04,3.92,3.77,3.83,3.71,2331,9.7125,61400.7865,259.144806,965.320129,-160.895676,1.2343473745305,2.47010832703642,2.12625311223005,22.936522,805.444336,162.232391,167.548828,1182.534058,-14.588513,"CRUZEXT"
46,17,3,20.79,4863.92,0.649453,-0.081466,0.689919,-0.309171,-0.93187,0.31648,-0.03988,4860.76,0.603475,-0.348022,0.469521,-0.542447,-0.92442,0.08845,-0.32371,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.84,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2332,9.716667,61400.790667,259.12619,965.288513,-160.899689,1.23443872278963,2.47018901972767,2.12622891905849,22.941759,805.441711,162.232559,167.553009,1182.519043,-14.596429,"CRUZEXT"
47,17,3,20.842,4863.94,0.649467,-0.081422,0.689928,-0.309132,-0.93368,0.31642,-0.04145,4860.78,0.603348,-0.348263,0.469301,-0.542624,-0.92697,0.08276,-0.32028,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2345,9.770833,61400.844833,258.959534,964.912354,-160.963898,1.23546536767382,2.47131907698472,2.12571361734211,22.947678,805.441101,162.235809,167.644836,1182.362671,-14.765409,"CRUZEXT"
48,17,3,20.847,4863.96,0.649505,-0.081391,0.689956,-0.308997,-0.93382,0.31569,-0.03892,4860.8,0.603362,-0.348429,0.469178,-0.542608,-0.93012,0.07994,-0.32415,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2346,9.775,61400.849,258.958069,964.892822,-160.970474,1.2354458424382,2.47134972081968,2.12566675485882,22.941401,805.44043,162.227524,167.637192,1182.350952,-14.781336,"CRUZEXT"
49,17,3,20.865,4863.98,0.649495,-0.081353,0.689984,-0.308967,-0.93246,0.31806,-0.04039,4860.82,0.603342,-0.348563,0.469119,-0.542596,-0.93368,0.08473,-0.33041,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.04,3.92,3.77,3.83,3.71,2350,9.791667,61400.865667,258.93866,964.824951,-160.977356,1.23556690226807,2.47155739752173,2.1255249916991,22.936989,805.451233,162.219254,167.648132,1182.322144,-14.819457,"CRUZEXT"
50,17,3,20.87,4864,0.649676,-0.081425,0.689836,-0.308897,-0.92977,0.3178,-0.04196,4860.84,0.603322,-0.348644,0.469056,-0.54262,-0.93536,0.08578,-0.334,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2352,9.8,61400.874,258.935394,964.802185,-160.97728,1.23557258438954,2.47166315875008,2.12541395231495,22.939653,805.458313,162.215195,167.647369,1182.315186,-14.847197,"CRUZEXT"
51,17,3,20.903,4864.02,0.649636,-0.081417,0.689865,-0.308919,-0.93068,0.31663,-0.04128,4860.86,0.603385,-0.34862,0.468968,-0.542641,-0.93495,0.085,-0.32994,2.16,2.57,2.71,2.77,3.15,3.04,3.02,3.83,3.2,3.92,4.04,3.92,3.77,3.83,3.71,2359,9.829167,61400.903167,258.919617,964.765686,-160.980103,1.23547442088343,2.47181011450162,2.125186029339,22.943947,805.470032,162.197159,167.609375,1182.295654,-14.909397,"CRUZEXT"
52,17,3,20.929,4864.04,0.64962,-0.081379,0.689881,-0.308927,-0.93396,0.31702,-0.04133,4860.88,0.603432,-0.348517,0.468975,-0.542649,-0.93405,0.08306,-0.3269,2.16,2.57,2.71,2.77,3.15,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2366,9.858333,61400.932333,258.931641,964.784119,-160.959763,1.23506683235385,2.47175603894517,2.12496167948245,22.943014,805.458801,162.167313,167.524597,1182.281006,-14.957942,"CRUZEXT"
53,17,3,20.934,4864.06,0.649718,-0.081337,0.689784,-0.308948,-0.93516,0.31785,-0.04286,4860.9,0.603542,-0.348313,0.469073,-0.542574,-0.93117,0.08191,-0.32767,2.16,2.57,2.71,2.77,3.15,3.04,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2367,9.8625,61400.9365,258.93457,964.79303,-160.959518,1.23497681699248,2.47169859232642,2.12496158154646,22.939384,805.458984,162.167816,167.505585,1182.276123,-14.960337,"CRUZEXT"
54,17,3,20.963,4864.08,0.649694,-0.081303,0.68982,-0.308929,-0.93386,0.31634,-0.04121,4860.92,0.603634,-0.348043,0.469219,-0.542518,-0.93023,0.08217,-0.32608,2.16,2.57,2.71,2.77,3.16,3.03,3.02,3.83,3.2,3.92,4.03,3.92,3.77,3.83,3.71,2374,9.891667,61400.965667,258.918579,964.813171,-160.94957,1.23443604216349,2.47156046426191,2.12473554078667,22.927488,805.444519,162.137726,167.353149,1182.260132,-15.011999,"CRUZEXT"
